"Data Source: Data Downloads Tools in the Climate Toolbox (https://climatetoolbox.org/tool/data-download)"
Download Date: 10/18/2021

Product: Future Climate Projections (Daily) - MACAv2-METDATA(https://climate.northwestknowledge.net/MACA/) 
"Location (Lat/Lon of 4-km Grid Cell Center): 47.4794 North,-120.9806 East" 
Variable List: 
tasmax: Max Daily Temperature from GFDL-ESM2M (USA) RCP 8.5 (2006-2099)
tasmin: Min Daily Temperature from GFDL-ESM2M (USA) RCP 8.5 (2006-2099)
pr: Precipitation from GFDL-ESM2M (USA) RCP 8.5 (2006-2099)
********************************************************
Year,Month,Day,tasmax-GFDL-ESM2M(degC),tasmin-GFDL-ESM2M(degC),pr-GFDL-ESM2M(mm)
2053,5,3,6.96,0.95,0.8381
2053,5,4,9.42,-0.27,0.99191
2053,5,5,10.04,-3.58,0
2053,5,6,14.93,-0.20,1.04025
2053,5,7,16.33,3.73,3.01472
2053,5,8,12.52,0.48,0.82233
2053,5,9,7.96,0.39,0
2053,5,10,10.26,1.51,0
2053,5,11,12.27,-2.38,0
2053,5,12,16.89,2.18,0
2053,5,13,18.63,6.27,0
2053,5,14,14.88,-1.29,2.10171
2053,5,15,8.28,-3.54,0
2053,5,16,10.75,-3.59,0
2053,5,17,15.17,-1.80,0
2053,5,18,17.10,4.76,0
2053,5,19,16.31,2.67,0.32935
2053,5,20,11.06,0.04,0.65387
2053,5,21,13.41,1.33,2.78423
2053,5,22,11.39,0.96,7.29669
2053,5,23,9.55,-2.68,1.25605
2053,5,24,8.15,0.48,11.07115
2053,5,25,9.67,-2.41,0
2053,5,26,8.60,0.32,8.20683
2053,5,27,14.10,4.19,2.61403
2053,5,28,16.87,5.89,0
2053,5,29,16.71,5.01,1.66579
2053,5,30,14.07,0.86,2.20737
2053,5,31,14.62,-2.46,0
2053,6,1,19.89,1.53,0
2053,6,2,19.99,5.39,0.90239
2053,6,3,17.98,1.67,0
2053,6,4,12.00,-1.14,0.55729
2053,6,5,11.87,4.06,1.25339
2053,6,6,11.98,-1.58,0
2053,6,7,17.07,2.63,0
2053,6,8,16.85,4.02,1.04665
2053,6,9,12.33,1.43,0
2053,6,10,12.62,1.39,6.17877
2053,6,11,10.56,-1.18,0.30726
2053,6,12,15.51,0.38,0
2053,6,13,15.98,2.27,0
2053,6,14,15.57,-0.84,0
2053,6,15,21.61,2.45,0
2053,6,16,26.29,8.50,0
2053,6,17,27.31,12.43,0
2053,6,18,23.10,7.95,3.08016
2053,6,19,22.99,6.16,0
2053,6,20,23.89,11.04,2.31358
2053,6,21,24.13,7.80,1.60806
2053,6,22,23.22,7.12,0
2053,6,23,20.71,10.27,1.41012
2053,6,24,24.54,10.32,0
2053,6,25,24.48,10.15,1.4595
2053,6,26,18.47,5.73,2.45089
2053,6,27,14.30,3.49,0
2053,6,28,14.13,3.17,0
2053,6,29,14.17,1.04,0
2053,6,30,12.32,0.84,1.89078
2053,7,1,13.51,-0.11,1.84911
2053,7,2,16.29,-0.46,0
2053,7,3,19.59,2.76,1.32117
2053,7,4,24.24,7.32,0
2053,7,5,26.03,11.17,0
2053,7,6,27.88,11.93,0
2053,7,7,28.02,12.72,0
2053,7,8,26.12,8.92,0
2053,7,9,18.75,3.39,0
2053,7,10,18.74,4.11,0.36498
2053,7,11,22.86,5.76,0
2053,7,12,25.09,7.60,0
2053,7,13,24.73,8.21,0
2053,7,14,20.77,1.91,0
2053,7,15,23.94,4.74,0
2053,7,16,26.51,6.41,0
2053,7,17,31.37,12.13,0
2053,7,18,31.44,16.63,0
2053,7,19,31.42,14.40,0
2053,7,20,29.86,11.19,0
2053,7,21,28.41,9.58,0
2053,7,22,30.95,11.07,0
2053,7,23,32.00,13.89,0
2053,7,24,31.57,11.98,0.98305
2053,7,25,26.46,8.54,0
2053,7,26,28.43,10.16,0
2053,7,27,30.45,13.31,0
2053,7,28,31.30,14.27,0
2053,7,29,31.49,13.79,0
2053,7,30,31.72,13.47,0
2053,7,31,31.75,17.53,0
2053,8,1,32.40,17.15,0
2053,8,2,32.04,18.17,0.39835
2053,8,3,27.96,12.51,0
2053,8,4,27.52,10.73,0
2053,8,5,28.92,12.77,0
2053,8,6,29.60,14.72,0.29882
2053,8,7,29.28,12.57,0
2053,8,8,24.15,9.46,0
2053,8,9,23.38,8.86,0
2053,8,10,23.62,12.56,1.93045
2053,8,11,14.93,5.74,13.20252
2053,8,12,23.40,7.55,3.11652
2053,8,13,23.34,8.73,3.22474
2053,8,14,19.64,8.26,1.25233
2053,8,15,22.96,8.92,0
2053,8,16,25.72,10.06,0
2053,8,17,25.71,9.06,0
2053,8,18,25.52,9.22,0
2053,8,19,27.13,10.62,0
2053,8,20,27.29,12.68,0
2053,8,21,27.36,12.78,0
2053,8,22,20.49,8.74,6.86102
2053,8,23,21.09,4.57,2.6783
2053,8,24,23.37,6.71,0
2053,8,25,24.93,10.08,0
2053,8,26,24.68,7.68,0
2053,8,27,24.27,8.76,0
2053,8,28,25.66,10.41,0
2053,8,29,24.13,10.93,0
2053,8,30,22.41,7.29,0
2053,8,31,19.77,5.89,0
2053,9,1,21.86,7.16,0
2053,9,2,25.54,11.42,0
2053,9,3,27.90,12.41,0
2053,9,4,27.94,11.91,0
2053,9,5,26.45,10.89,0
2053,9,6,26.68,11.63,0
2053,9,7,27.64,11.78,0
2053,9,8,27.96,11.85,0
2053,9,9,20.67,5.63,0
2053,9,10,16.57,3.90,0.86374
2053,9,11,16.36,2.09,0
2053,9,12,18.92,4.10,0
2053,9,13,24.01,8.68,0
2053,9,14,24.40,11.85,0
2053,9,15,25.87,10.33,0
2053,9,16,28.16,13.99,0
2053,9,17,28.24,12.85,0
2053,9,18,27.56,8.41,0
2053,9,19,28.02,10.25,0
2053,9,20,28.47,10.87,0
2053,9,21,21.76,10.11,0
2053,9,22,15.24,5.81,0
2053,9,23,13.92,2.35,0.63404
2053,9,24,10.88,1.62,5.05982
2053,9,25,13.25,0.11,0.67951
2053,9,26,13.03,3.81,10.28524
2053,9,27,11.72,5.33,0.77936
2053,9,28,13.28,0.38,0.43986
2053,9,29,14.45,3.59,0
2053,9,30,16.04,6.91,0.61361
2053,10,1,15.55,6.42,0
2053,10,2,11.90,1.26,0
2053,10,3,12.33,4.80,0.87467
2053,10,4,11.87,5.41,0.95218
2053,10,5,13.70,5.65,0.4354
2053,10,6,16.91,5.63,0
2053,10,7,16.83,4.32,0.68778
2053,10,8,16.78,2.37,0
2053,10,9,18.67,6.10,0
2053,10,10,20.14,5.35,0
2053,10,11,19.97,8.79,0
2053,10,12,9.49,7.43,17.778
2053,10,13,10.09,4.34,2.61519
2053,10,14,8.48,-1.44,0
2053,10,15,6.07,-2.48,0
2053,10,16,7.85,-0.95,0
2053,10,17,7.61,-3.07,0.39424
2053,10,18,6.82,-2.87,5.21347
2053,10,19,9.11,0.93,0
2053,10,20,9.45,-0.11,0.71443
2053,10,21,11.92,2.80,0
2053,10,22,15.90,2.11,0
2053,10,23,15.99,4.22,0
2053,10,24,15.45,4.18,0
2053,10,25,9.25,2.45,20.19208
2053,10,26,6.27,-1.88,12.3875
2053,10,27,5.45,-3.12,10.73742
2053,10,28,1.09,-3.23,13.52881
2053,10,29,-1.14,-3.34,52.81075
2053,10,30,-0.03,-5.39,19.1693
2053,10,31,-0.38,-6.47,16.70258
2053,11,1,-3.59,-7.77,0
2053,11,2,-1.18,-8.10,3.37094
2053,11,3,1.04,-3.46,15.80575
2053,11,4,1.87,-14.16,0.28365
2053,11,5,3.86,-4.28,0
2053,11,6,7.27,-1.29,0
2053,11,7,6.72,-0.92,1.13772
2053,11,8,2.67,-9.36,0
2053,11,9,4.45,-6.39,0
2053,11,10,5.23,-1.52,0
2053,11,11,3.64,-10.67,0.28337
2053,11,12,2.67,-2.28,8.49229
2053,11,13,2.17,-3.61,31.95164
2053,11,14,3.28,-3.19,26.33435
2053,11,15,-2.18,-8.86,13.12089
2053,11,16,-3.54,-8.46,4.43812
2053,11,17,-4.71,-10.43,22.72968
2053,11,18,2.29,-5.01,173.92509
2053,11,19,4.77,0.21,21.43594
2053,11,20,7.13,0.80,7.9209
2053,11,21,14.49,2.54,0
2053,11,22,11.89,3.04,0.29519
2053,11,23,8.05,2.77,0
2053,11,24,5.31,2.41,5.88426
2053,11,25,3.76,-1.94,25.79696
2053,11,26,1.46,-9.43,2.93304
2053,11,27,-2.30,-13.08,14.71365
2053,11,28,2.62,-3.82,20.39848
2053,11,29,1.54,-5.68,8.90164
2053,11,30,3.41,-5.36,8.75519
2053,12,1,-1.77,-8.13,6.70752
2053,12,2,-1.17,-5.90,30.25174
2053,12,3,-1.80,-7.88,10.42218
2053,12,4,-3.63,-9.56,0.63172
2053,12,5,-3.64,-9.99,1.06003
2053,12,6,-2.26,-8.55,0
2053,12,7,-0.65,-6.90,0.66128
2053,12,8,-0.95,-6.72,21.95783
2053,12,9,-2.17,-9.56,0
2053,12,10,-2.66,-8.46,5.30798
2053,12,11,-2.83,-9.74,42.11457
2053,12,12,2.08,-2.69,7.98876
2053,12,13,3.29,-3.90,0
2053,12,14,2.25,-0.57,4.71589
2053,12,15,2.78,-6.10,1.51166
2053,12,16,-0.97,-7.78,8.84067
2053,12,17,2.04,-3.10,16.06144
2053,12,18,4.09,-3.27,10.68975
2053,12,19,2.04,0.04,11.49385
2053,12,20,2.39,-0.64,61.94944
2053,12,21,4.83,3.56,21.34243
2053,12,22,4.99,1.06,83.22484
2053,12,23,4.50,-7.07,12.37313
2053,12,24,-1.94,-7.32,0
2053,12,25,-1.24,-6.74,0
2053,12,26,-0.72,-6.35,0.33606
2053,12,27,0.54,-5.69,0.70635
2053,12,28,2.32,-4.19,0
2053,12,29,2.77,-3.86,0
2053,12,30,1.42,-3.34,22.59621
2053,12,31,2.72,-6.17,0.78397
2054,1,1,2.03,-6.33,35.78079
2054,1,2,2.45,-7.36,26.97049
2054,1,3,-2.66,-9.61,29.27298
2054,1,4,2.36,-8.32,67.44569
2054,1,5,2.48,-1.78,62.06896
2054,1,6,2.49,-13.06,16.56621
2054,1,7,-4.23,-10.65,0
2054,1,8,-3.96,-9.26,0
2054,1,9,-2.11,-9.35,0
2054,1,10,-0.70,-8.31,0
2054,1,11,1.23,-5.31,4.12019
2054,1,12,-0.66,-4.54,6.98249
2054,1,13,0.48,-4.44,3.37935
2054,1,14,-0.04,-4.26,1.46996
2054,1,15,0.86,-3.25,4.20104
2054,1,16,0.32,-4.77,3.34748
2054,1,17,-1.64,-6.38,25.2683
2054,1,18,0.16,-3.91,20.91274
2054,1,19,1.18,-3.67,16.3624
2054,1,20,3.62,-2.20,7.80965
2054,1,21,2.49,-4.33,20.89288
2054,1,22,4.71,-3.10,36.74231
2054,1,23,6.66,4.95,77.1097
2054,1,24,6.10,-2.46,6.25186
2054,1,25,0.13,-4.75,16.46472
2054,1,26,0.23,-5.12,32.48139
2054,1,27,1.43,-5.30,15.80905
2054,1,28,-0.78,-5.69,5.83321
2054,1,29,-1.82,-7.84,6.74379
2054,1,30,-0.94,-6.76,13.53935
2054,1,31,-0.21,-5.04,7.7958
2054,2,1,0.50,-8.63,2.52076
2054,2,2,-4.39,-9.63,11.79467
2054,2,3,-2.11,-8.52,15.20681
2054,2,4,0.75,-6.94,4.01309
2054,2,5,-0.52,-9.50,0.71492
2054,2,6,1.17,-7.86,0
2054,2,7,1.18,-6.91,0
2054,2,8,1.05,-6.02,1.21706
2054,2,9,0.45,-4.35,11.92831
2054,2,10,0.34,-8.10,4.01552
2054,2,11,0.48,-6.29,7.79642
2054,2,12,2.11,-3.55,7.16842
2054,2,13,1.17,-3.31,13.2052
2054,2,14,3.99,-5.57,43.24844
2054,2,15,5.71,0.82,34.78884
2054,2,16,3.96,-3.51,2.62847
2054,2,17,1.71,-5.96,2.17551
2054,2,18,4.73,-3.35,0
2054,2,19,4.34,-5.10,4.90113
2054,2,20,3.91,-3.15,13.77551
2054,2,21,3.48,-5.72,45.35554
2054,2,22,7.89,-0.12,81.40884
2054,2,23,6.91,0.56,15.171
2054,2,24,9.66,-4.15,1.61869
2054,2,25,11.28,-2.80,0
2054,2,26,11.95,2.25,0
2054,2,27,12.65,3.82,0
2054,2,28,6.25,-1.84,35.25878
2054,3,1,3.14,-4.80,7.12323
2054,3,2,2.27,-4.24,12.25151
2054,3,3,0.88,-5.68,21.61849
2054,3,4,3.20,-3.04,9.64106
2054,3,5,7.35,-2.43,1.40765
2054,3,6,8.96,-1.27,0
2054,3,7,9.59,-2.98,0
2054,3,8,9.63,-3.73,0
2054,3,9,10.25,-3.80,0
2054,3,10,10.05,-3.87,0
2054,3,11,10.46,-2.39,0
2054,3,12,11.53,-0.70,0
2054,3,13,11.85,-0.13,1.07413
2054,3,14,12.26,0.48,5.68678
2054,3,15,10.87,0.26,3.94462
2054,3,16,11.48,-0.10,3.80326
2054,3,17,5.97,-2.95,13.0861
2054,3,18,9.04,-1.19,50.43122
2054,3,19,9.92,-1.27,4.77113
2054,3,20,12.85,-2.22,0.41126
2054,3,21,9.42,2.57,14.86397
2054,3,22,10.63,-0.51,26.11187
2054,3,23,9.88,-4.13,1.45044
2054,3,24,10.56,-0.86,0
2054,3,25,10.30,0.12,0.47495
2054,3,26,8.66,-3.82,0.85955
2054,3,27,8.57,-4.67,0
2054,3,28,9.06,-3.69,0.58179
2054,3,29,10.64,-3.15,3.39523
2054,3,30,12.68,-2.19,0.57881
2054,3,31,13.56,-1.72,0
2054,4,1,14.00,-1.12,0
2054,4,2,15.65,-1.73,0
2054,4,3,16.71,1.78,0.72571
2054,4,4,14.17,1.78,3.44619
2054,4,5,11.02,-2.84,0
2054,4,6,14.97,0.02,0
2054,4,7,19.23,4.07,0
2054,4,8,21.94,5.90,0
2054,4,9,22.16,3.93,3.38258
2054,4,10,17.68,2.38,0
2054,4,11,18.81,1.06,0.28572
2054,4,12,20.35,4.41,0
2054,4,13,19.36,6.10,0
2054,4,14,23.23,6.67,0.36218
2054,4,15,22.70,6.24,0
2054,4,16,18.05,5.18,3.68207
2054,4,17,13.73,3.80,3.08189
2054,4,18,13.73,1.00,0.70817
2054,4,19,17.34,4.04,1.16967
2054,4,20,13.13,4.36,16.23733
2054,4,21,11.78,0.06,2.41734
2054,4,22,12.82,2.31,2.32355
2054,4,23,11.78,0.70,0
2054,4,24,16.00,-0.85,0
2054,4,25,21.32,3.53,0.53709
2054,4,26,22.86,5.46,0.33441
2054,4,27,23.43,6.76,0
2054,4,28,24.63,7.08,0
2054,4,29,24.58,7.20,0
2054,4,30,23.07,9.55,2.65013
2054,5,1,24.96,9.44,0
2054,5,2,24.39,7.29,0
2054,5,3,21.60,6.32,0
2054,5,4,20.55,3.91,0.4777
2054,5,5,11.95,2.92,5.56787
2054,5,6,13.06,-0.75,2.98128
2054,5,7,16.26,1.24,0
2054,5,8,17.28,2.86,0
2054,5,9,14.09,1.98,4.23498
2054,5,10,17.67,3.23,5.27441
2054,5,11,13.99,1.54,4.87254
2054,5,12,10.84,-0.30,0.66483
2054,5,13,14.08,-1.88,0.31978
2054,5,14,11.91,3.45,0.93453
2054,5,15,8.99,-0.11,13.0329
2054,5,16,9.32,-2.46,0.32154
2054,5,17,15.36,-1.00,0
2054,5,18,23.93,4.21,0
2054,5,19,25.56,12.11,0
2054,5,20,25.18,10.73,1.64397
2054,5,21,20.56,7.13,0.55149
2054,5,22,22.58,7.88,2.30435
2054,5,23,24.35,8.70,1.00177
2054,5,24,20.52,8.48,9.96415
2054,5,25,15.19,5.43,11.75432
2054,5,26,16.40,6.96,0.59964
2054,5,27,16.65,3.48,0
2054,5,28,17.65,3.81,1.85913
2054,5,29,17.78,5.32,5.43528
2054,5,30,15.09,3.06,0.73605
2054,5,31,13.78,4.83,2.66884
2054,6,1,12.65,2.20,1.5768
2054,6,2,13.70,-0.27,0.4381
2054,6,3,16.69,1.83,0
2054,6,4,17.03,4.18,0
2054,6,5,16.37,5.97,0.81675
2054,6,6,12.19,3.54,2.60438
2054,6,7,14.97,-1.86,0
2054,6,8,14.97,4.42,0.57987
2054,6,9,10.58,2.35,13.47878
2054,6,10,11.80,-0.82,0.9771
2054,6,11,13.52,0.97,0.96707
2054,6,12,13.68,1.95,1.66926
2054,6,13,15.24,1.82,0.91668
2054,6,14,15.72,4.79,0.34937
2054,6,15,16.02,0.94,0.66011
2054,6,16,15.92,3.82,1.34319
2054,6,17,13.46,-1.43,1.64384
2054,6,18,14.21,-1.21,0
2054,6,19,14.64,1.80,0
2054,6,20,13.41,0.56,0
2054,6,21,14.03,-1.44,0
2054,6,22,16.01,1.40,0
2054,6,23,16.77,2.05,0
2054,6,24,18.58,3.62,0
2054,6,25,20.30,4.59,0
2054,6,26,20.67,7.38,0
2054,6,27,20.36,4.57,0
2054,6,28,15.61,0.26,0
2054,6,29,17.50,0.31,0
2054,6,30,20.51,6.98,0
2054,7,1,20.79,5.07,0
2054,7,2,17.04,5.52,2.29126
2054,7,3,15.89,3.13,3.70461
2054,7,4,17.85,0.61,0.95705
2054,7,5,19.34,1.76,0
2054,7,6,19.52,4.82,0
2054,7,7,15.19,6.62,10.77332
2054,7,8,14.43,4.54,5.50883
2054,7,9,14.07,3.79,0.54208
2054,7,10,18.36,3.85,0.40636
2054,7,11,22.25,3.20,0
2054,7,12,26.04,6.24,0
2054,7,13,26.17,9.04,0
2054,7,14,24.45,5.87,0
2054,7,15,27.18,8.47,0
2054,7,16,27.85,10.08,0
2054,7,17,28.11,10.48,0
2054,7,18,27.13,11.01,0
2054,7,19,24.89,6.93,0
2054,7,20,23.08,6.64,0
2054,7,21,22.96,7.68,0
2054,7,22,20.08,3.07,0
2054,7,23,23.29,5.74,0
2054,7,24,26.64,8.37,0
2054,7,25,30.01,12.17,0
2054,7,26,31.66,14.42,0
2054,7,27,31.56,13.78,0
2054,7,28,29.79,10.88,0.32466
2054,7,29,29.19,11.91,0
2054,7,30,28.54,12.52,0
2054,7,31,28.03,12.63,0
2054,8,1,28.01,11.64,0
2054,8,2,28.31,12.56,0
2054,8,3,29.39,13.57,0
2054,8,4,29.45,14.59,0
2054,8,5,29.51,14.52,0
2054,8,6,32.08,16.20,0
2054,8,7,36.95,18.39,0
2054,8,8,37.09,18.54,0
2054,8,9,29.26,11.90,0
2054,8,10,29.49,13.84,0
2054,8,11,29.18,12.75,0
2054,8,12,24.65,10.60,0.33613
2054,8,13,25.30,8.90,0
2054,8,14,25.74,13.68,0
2054,8,15,24.49,10.28,0
2054,8,16,23.10,6.31,0
2054,8,17,26.29,9.45,0
2054,8,18,28.59,13.67,0
2054,8,19,29.03,11.87,0
2054,8,20,26.33,9.96,0
2054,8,21,27.61,11.76,0
2054,8,22,28.75,14.01,0
2054,8,23,28.75,11.75,0
2054,8,24,26.42,10.61,0
2054,8,25,24.93,12.28,0
2054,8,26,26.21,10.58,0
2054,8,27,26.58,12.36,0
2054,8,28,26.32,9.65,0
2054,8,29,19.32,7.68,11.05048
2054,8,30,17.82,5.55,4.56771
2054,8,31,17.76,5.11,0.58157
2054,9,1,14.76,5.24,25.2781
2054,9,2,14.71,5.10,3.54772
2054,9,3,16.02,4.23,0.58049
2054,9,4,20.68,5.61,0
2054,9,5,21.15,6.64,0
2054,9,6,16.41,6.86,0
2054,9,7,19.10,3.23,0
2054,9,8,18.68,5.70,0.35471
2054,9,9,12.28,1.79,3.83035
2054,9,10,11.31,1.52,11.63732
2054,9,11,11.60,3.43,8.2133
2054,9,12,11.46,1.73,2.09676
2054,9,13,12.13,5.33,2.36023
2054,9,14,11.38,5.32,0.47737
2054,9,15,15.67,7.04,0
2054,9,16,19.62,6.21,0
2054,9,17,19.51,4.60,0
2054,9,18,21.71,3.53,0
2054,9,19,24.68,9.49,0
2054,9,20,24.28,6.57,1.15532
2054,9,21,16.56,0.51,0
2054,9,22,23.97,9.21,0
2054,9,23,24.93,12.04,0
2054,9,24,24.15,5.80,0
2054,9,25,16.49,3.75,0
2054,9,26,16.16,2.33,0.75563
2054,9,27,20.16,6.27,0
2054,9,28,20.29,6.72,0
2054,9,29,20.18,6.89,2.18037
2054,9,30,15.45,5.73,0
2054,10,1,16.82,2.36,0
2054,10,2,17.11,7.97,0
2054,10,3,16.66,5.38,0
2054,10,4,11.47,0.18,1.51342
2054,10,5,10.70,-0.35,0.53764
2054,10,6,10.62,0.08,0
2054,10,7,10.37,0.06,0
2054,10,8,10.38,-0.01,0.84099
2054,10,9,10.11,-1.02,0
2054,10,10,12.31,-0.81,0
2054,10,11,12.70,0.37,0
2054,10,12,12.47,0.64,0
2054,10,13,8.84,-2.81,2.12828
2054,10,14,8.50,-0.69,5.04264
2054,10,15,6.75,-1.28,1.25296
2054,10,16,8.58,-0.74,0
2054,10,17,9.22,-2.35,0
2054,10,18,9.53,0.92,0
2054,10,19,7.07,-3.78,0
2054,10,20,4.77,-6.62,0.75088
2054,10,21,4.57,-4.23,2.76804
2054,10,22,5.16,-1.10,13.64971
2054,10,23,5.34,-2.56,7.85331
2054,10,24,5.43,-0.68,5.36703
2054,10,25,5.37,-0.96,0.88292
2054,10,26,3.54,-1.42,30.02211
2054,10,27,1.50,-5.40,7.64112
2054,10,28,-1.24,-2.95,59.11007
2054,10,29,1.51,-4.28,15.69216
2054,10,30,1.07,-3.46,29.37021
2054,10,31,2.73,-1.96,13.20482
2054,11,1,3.44,-2.75,1.63132
2054,11,2,-0.08,-3.93,17.29764
2054,11,3,0.20,-4.23,13.7233
2054,11,4,0.58,-2.20,7.69551
2054,11,5,0.64,-5.17,5.22023
2054,11,6,2.41,-5.14,352.37561
2054,11,7,2.92,-5.62,37.40916
2054,11,8,-0.43,-5.40,10.44802
2054,11,9,-2.59,-6.23,7.49052
2054,11,10,0.01,-6.35,7.94014
2054,11,11,-0.45,-5.17,18.54716
2054,11,12,-0.86,-7.52,16.01349
2054,11,13,-4.10,-13.29,1.4557
2054,11,14,-0.68,-14.04,4.42462
2054,11,15,-3.94,-8.51,19.50619
2054,11,16,-4.24,-20.31,5.81712
2054,11,17,-4.53,-14.55,0.46829
2054,11,18,-2.22,-13.35,0
2054,11,19,-1.13,-10.53,0
2054,11,20,-3.84,-8.08,7.6825
2054,11,21,0.54,-7.74,14.57564
2054,11,22,2.72,-0.74,71.16537
2054,11,23,2.05,0.58,42.52692
2054,11,24,2.40,-0.26,20.22823
2054,11,25,4.19,0.83,9.61747
2054,11,26,3.64,-1.93,26.67771
2054,11,27,-0.41,-9.04,2.08113
2054,11,28,-2.84,-8.26,5.2805
2054,11,29,-2.31,-5.92,8.72593
2054,11,30,-2.15,-8.33,0
2054,12,1,-1.66,-7.51,0
2054,12,2,2.29,-5.32,7.59702
2054,12,3,3.10,-1.99,2.15122
2054,12,4,2.47,-4.12,18.46418
2054,12,5,2.34,-3.36,3.00883
2054,12,6,0.40,-6.73,0
2054,12,7,-0.94,-4.54,4.38303
2054,12,8,-2.56,-8.46,2.72072
2054,12,9,-3.32,-8.52,1.4122
2054,12,10,-0.95,-8.73,37.90454
2054,12,11,-0.28,-8.23,4.55489
2054,12,12,-2.43,-6.64,2.06328
2054,12,13,-0.68,-7.78,19.74316
2054,12,14,0.29,-5.74,2.29947
2054,12,15,-2.47,-7.86,0
2054,12,16,-3.50,-8.65,6.59
2054,12,17,-2.12,-7.52,2.47847
2054,12,18,-2.96,-9.47,0
2054,12,19,-4.86,-10.45,0
2054,12,20,-5.30,-11.25,0.93267
2054,12,21,-3.52,-14.71,30.35231
2054,12,22,-0.66,-8.13,0
2054,12,23,-1.94,-9.32,3.35806
2054,12,24,-0.57,-5.90,28.8539
2054,12,25,0.67,-5.41,13.94661
2054,12,26,-0.39,-6.98,0.27957
2054,12,27,-1.96,-8.47,0
2054,12,28,2.75,-5.00,0.89713
2054,12,29,1.10,-0.20,34.3572
2054,12,30,-0.24,-7.50,15.77085
2054,12,31,-1.84,-6.58,2.30709
2055,1,1,0.39,-4.55,3.06691
2055,1,2,-0.17,-3.19,35.4358
2055,1,3,-1.96,-7.91,8.83206
2055,1,4,-3.29,-9.96,1.78157
2055,1,5,-2.74,-7.08,34.09126
2055,1,6,-0.09,-3.74,53.5541
2055,1,7,1.26,-3.19,28.75257
2055,1,8,2.87,-2.50,3.34776
2055,1,9,2.92,-1.13,20.97164
2055,1,10,4.09,-1.73,23.16888
2055,1,11,5.98,-3.16,47.21318
2055,1,12,6.67,-2.69,3.1288
2055,1,13,0.75,-5.91,0
2055,1,14,0.87,-5.44,0
2055,1,15,3.25,-3.80,0
2055,1,16,2.95,-3.25,7.2149
2055,1,17,1.29,-7.57,29.13047
2055,1,18,2.25,-5.54,12.35323
2055,1,19,0.75,-6.64,1.24823
2055,1,20,-1.48,-7.62,2.0661
2055,1,21,-2.86,-8.49,0
2055,1,22,-2.58,-9.12,0
2055,1,23,-3.07,-10.70,0.40712
2055,1,24,-3.61,-10.32,0
2055,1,25,-2.32,-10.62,0
2055,1,26,-2.53,-7.93,0.45247
2055,1,27,-2.75,-8.33,5.8914
2055,1,28,-2.84,-9.19,5.89037
2055,1,29,0.91,-5.69,4.25212
2055,1,30,1.83,-5.95,31.99869
2055,1,31,5.10,-8.15,61.40292
2055,2,1,6.32,-2.01,27.88274
2055,2,2,6.40,1.95,80.84078
2055,2,3,8.35,-2.38,33.50983
2055,2,4,8.89,-1.88,7.31223
2055,2,5,3.13,-4.00,5.46107
2055,2,6,2.19,-5.36,12.1962
2055,2,7,8.26,-2.85,44.04929
2055,2,8,8.29,-4.14,6.3111
2055,2,9,4.73,-7.63,33.43254
2055,2,10,6.71,-4.75,7.13486
2055,2,11,3.25,-4.57,28.18487
2055,2,12,1.46,-5.14,45.66177
2055,2,13,1.20,-8.34,11.34407
2055,2,14,0.53,-6.00,2.40898
2055,2,15,0.64,-6.82,0
2055,2,16,0.33,-5.58,19.88787
2055,2,17,0.74,-5.18,13.26702
2055,2,18,-0.07,-8.06,0
2055,2,19,-0.36,-8.06,0
2055,2,20,-0.40,-8.95,0
2055,2,21,-1.92,-7.62,12.99878
2055,2,22,-0.34,-8.32,5.67978
2055,2,23,-1.19,-6.98,9.46195
2055,2,24,-1.19,-8.59,1.0281
2055,2,25,-0.01,-7.81,5.43887
2055,2,26,-0.47,-9.27,3.66561
2055,2,27,-3.06,-13.74,0
2055,2,28,-5.28,-12.93,0
2055,3,1,-7.09,-15.07,0.43336
2055,3,2,-6.10,-15.15,0
2055,3,3,-3.45,-12.38,1.27227
2055,3,4,2.29,-4.93,23.4708
2055,3,5,2.84,-2.86,6.11268
2055,3,6,4.24,-2.25,5.63036
2055,3,7,6.05,-2.34,13.57626
2055,3,8,6.62,-4.18,0.76198
2055,3,9,7.71,-3.39,0.31972
2055,3,10,5.74,-3.77,7.85786
2055,3,11,3.88,-4.88,6.81322
2055,3,12,3.99,-3.75,9.71285
2055,3,13,8.14,-2.24,2.41556
2055,3,14,8.50,-4.55,3.51523
2055,3,15,8.60,-3.90,2.39384
2055,3,16,7.16,-5.36,0
2055,3,17,7.15,-3.51,2.31612
2055,3,18,7.04,-2.73,1.99634
2055,3,19,7.93,-2.16,3.69522
2055,3,20,8.26,-1.57,2.43055
2055,3,21,7.54,-3.94,0
2055,3,22,6.78,-4.81,0
2055,3,23,6.62,-5.06,0
2055,3,24,5.92,-5.15,0
2055,3,25,6.70,-3.23,0
2055,3,26,6.39,-2.74,0
2055,3,27,7.60,-2.39,0
2055,3,28,8.39,-3.46,0
2055,3,29,8.50,-0.20,3.89595
2055,3,30,6.81,-1.71,42.63428
2055,3,31,5.65,-6.65,7.92417
2055,4,1,2.96,-5.36,6.17813
2055,4,2,3.30,-5.32,7.08409
2055,4,3,3.09,-5.87,20.73482
2055,4,4,2.95,-4.77,2.14583
2055,4,5,2.32,-5.42,5.54573
2055,4,6,3.87,-5.28,2.54714
