"Data Source: Data Downloads Tools in the Climate Toolbox (https://climatetoolbox.org/tool/data-download)"
Download Date: 10/18/2021

Product: Future Climate Projections (Daily) - MACAv2-METDATA(https://climate.northwestknowledge.net/MACA/) 
"Location (Lat/Lon of 4-km Grid Cell Center): 47.4794 North,-120.9806 East" 
Variable List: 
tasmax: Max Daily Temperature from NorESM1-M (Norway) RCP 4.5 (2006-2099)
tasmin: Min Daily Temperature from NorESM1-M (Norway) RCP 4.5 (2006-2099)
pr: Precipitation from NorESM1-M (Norway) RCP 4.5 (2006-2099)
********************************************************
Year,Month,Day,tasmax-NorESM1-M(degC),tasmin-NorESM1-M(degC),pr-NorESM1-M(mm)
2043,7,28,29.68,12.40,0
2043,7,29,28.97,11.06,0
2043,7,30,21.43,4.59,0
2043,7,31,19.84,3.22,0
2043,8,1,20.46,5.67,0
2043,8,2,20.68,6.48,0
2043,8,3,21.44,5.03,0
2043,8,4,21.71,4.76,0
2043,8,5,23.11,5.21,0
2043,8,6,23.57,6.30,0
2043,8,7,23.09,6.02,0
2043,8,8,20.50,5.11,0
2043,8,9,18.36,4.80,0
2043,8,10,17.01,5.10,0.44617
2043,8,11,17.78,4.62,0
2043,8,12,23.33,5.74,0
2043,8,13,28.31,11.26,0
2043,8,14,30.05,14.17,0
2043,8,15,29.66,12.41,2.23964
2043,8,16,22.60,10.04,0.36152
2043,8,17,21.66,7.65,0
2043,8,18,26.09,9.72,0
2043,8,19,25.58,10.69,1.6676
2043,8,20,27.26,12.62,0.46136
2043,8,21,28.25,12.67,0.28129
2043,8,22,27.03,10.26,0
2043,8,23,24.35,7.09,1.13766
2043,8,24,22.11,8.80,4.58415
2043,8,25,20.37,7.42,2.02011
2043,8,26,20.91,4.89,0
2043,8,27,23.23,8.38,0
2043,8,28,23.34,7.67,0
2043,8,29,21.23,7.37,0
2043,8,30,17.64,4.55,0
2043,8,31,16.47,6.51,0.56699
2043,9,1,18.28,5.39,0
2043,9,2,19.50,6.74,0
2043,9,3,18.66,6.88,0
2043,9,4,15.69,5.18,1.28802
2043,9,5,14.67,5.41,0
2043,9,6,15.83,3.28,0
2043,9,7,17.58,4.60,0
2043,9,8,17.24,4.82,0
2043,9,9,15.33,1.04,0
2043,9,10,20.28,6.25,0
2043,9,11,20.15,9.72,0.76908
2043,9,12,17.59,11.19,1.38534
2043,9,13,18.82,4.04,0.33588
2043,9,14,19.75,2.28,0
2043,9,15,19.97,3.76,0
2043,9,16,19.73,4.58,0.73298
2043,9,17,18.87,4.44,0
2043,9,18,19.64,3.77,0
2043,9,19,19.77,7.52,0
2043,9,20,17.04,6.91,0.65504
2043,9,21,22.42,7.89,0
2043,9,22,23.57,7.96,0
2043,9,23,20.66,3.75,0
2043,9,24,14.88,-0.55,0
2043,9,25,12.63,4.09,4.08231
2043,9,26,17.31,10.96,0
2043,9,27,25.05,11.23,0
2043,9,28,25.40,8.60,0
2043,9,29,17.65,6.22,0
2043,9,30,22.73,6.06,0
2043,10,1,22.73,6.87,0
2043,10,2,18.27,6.89,0.75429
2043,10,3,10.63,-1.44,0
2043,10,4,12.03,-1.51,0
2043,10,5,11.49,-1.11,0
2043,10,6,12.21,-1.85,0
2043,10,7,15.03,-1.34,0
2043,10,8,15.67,0.35,0.62892
2043,10,9,15.64,-0.37,1.98933
2043,10,10,15.59,-0.67,0
2043,10,11,15.43,-1.32,0
2043,10,12,12.61,-2.02,0
2043,10,13,5.52,0.20,24.47989
2043,10,14,7.87,0.65,2.16839
2043,10,15,7.06,-2.68,5.13573
2043,10,16,6.97,1.71,31.7942
2043,10,17,9.17,0.60,56.0801
2043,10,18,3.57,-0.76,64.87444
2043,10,19,2.95,-1.66,15.29482
2043,10,20,3.00,-3.09,33.69743
2043,10,21,4.00,-1.47,15.46379
2043,10,22,2.36,-1.49,11.17393
2043,10,23,3.47,-3.33,3.96923
2043,10,24,4.42,-1.73,62.97088
2043,10,25,8.80,2.70,2.21697
2043,10,26,10.52,1.71,0
2043,10,27,10.44,1.78,0
2043,10,28,7.19,1.82,5.37757
2043,10,29,6.56,1.51,34.20088
2043,10,30,4.67,0.20,16.99726
2043,10,31,3.23,-0.93,23.56096
2043,11,1,7.33,-1.58,103.70139
2043,11,2,5.96,1.61,35.19286
2043,11,3,2.92,-2.87,5.98919
2043,11,4,0.59,-5.16,14.5029
2043,11,5,1.03,-2.18,21.15067
2043,11,6,0.11,-3.41,14.63693
2043,11,7,1.34,-3.42,9.37802
2043,11,8,2.43,-5.66,0
2043,11,9,3.80,-5.75,0
2043,11,10,4.67,-4.37,0
2043,11,11,3.75,-3.83,1.95488
2043,11,12,4.33,-0.20,2.29602
2043,11,13,3.81,0.62,10.83652
2043,11,14,4.08,0.62,13.50713
2043,11,15,2.15,-4.36,2.31213
2043,11,16,4.57,-5.12,0.52944
2043,11,17,4.37,-2.57,0
2043,11,18,6.02,-4.41,0.92289
2043,11,19,4.42,-2.84,2.44382
2043,11,20,4.38,-4.41,0.92507
2043,11,21,4.02,-3.71,0.98612
2043,11,22,1.04,-4.99,3.38784
2043,11,23,-0.62,-7.75,0
2043,11,24,-3.07,-8.03,0
2043,11,25,-4.15,-9.10,0
2043,11,26,-3.36,-9.80,0.71173
2043,11,27,-3.14,-9.58,0
2043,11,28,-2.35,-9.73,0
2043,11,29,-2.01,-9.53,0
2043,11,30,-2.94,-9.40,0
2043,12,1,-0.94,-6.66,6.27492
2043,12,2,-1.21,-7.72,1.03856
2043,12,3,-2.48,-8.88,0
2043,12,4,-2.89,-10.07,0
2043,12,5,-4.33,-12.31,0
2043,12,6,-3.13,-11.68,0
2043,12,7,-3.10,-9.68,1.05161
2043,12,8,-0.52,-9.00,7.83575
2043,12,9,0.48,-4.45,50.06158
2043,12,10,2.97,-2.97,14.35609
2043,12,11,1.40,-4.07,4.92471
2043,12,12,3.90,-1.16,17.96016
2043,12,13,3.09,0.21,22.61886
2043,12,14,3.42,-3.09,4.9162
2043,12,15,2.48,-4.16,32.53144
2043,12,16,6.25,-0.61,26.41447
2043,12,17,1.77,-4.27,2.95759
2043,12,18,-0.68,-8.87,0
2043,12,19,-0.78,-8.44,0.33657
2043,12,20,-0.80,-9.13,0.73009
2043,12,21,-1.60,-8.85,0.35234
2043,12,22,-0.38,-7.03,7.50671
2043,12,23,-0.45,-6.18,5.42538
2043,12,24,1.88,-4.22,8.06704
2043,12,25,0.52,-4.45,39.01575
2043,12,26,1.20,-2.76,37.81406
2043,12,27,0.32,-5.48,22.1966
2043,12,28,-0.58,-6.54,3.20273
2043,12,29,-2.67,-9.66,0
2043,12,30,-6.50,-10.43,4.5445
2043,12,31,-1.70,-10.19,17.3765
2044,1,1,1.66,-2.95,29.19815
2044,1,2,0.73,-2.86,20.75478
2044,1,3,1.35,-2.39,18.70371
2044,1,4,2.04,-2.96,8.11924
2044,1,5,3.48,-2.44,17.56722
2044,1,6,5.79,-1.00,70.20918
2044,1,7,3.93,-2.71,58.9137
2044,1,8,2.05,-2.02,31.1428
2044,1,9,0.82,-6.10,0.45717
2044,1,10,1.60,-3.89,0.90862
2044,1,11,3.95,-3.84,15.55702
2044,1,12,4.15,-1.72,9.35796
2044,1,13,4.06,-1.57,10.85566
2044,1,14,7.18,0.17,5.75098
2044,1,15,4.17,-1.29,8.22499
2044,1,16,3.59,-0.15,7.17433
2044,1,17,3.02,-4.35,0.88053
2044,1,18,2.24,-4.23,17.04468
2044,1,19,3.07,-1.21,15.87401
2044,1,20,6.02,2.60,10.31214
2044,1,21,4.52,-1.26,0.7563
2044,1,22,3.95,-0.99,4.17453
2044,1,23,3.40,-0.93,3.26984
2044,1,24,4.08,-0.16,11.20794
2044,1,25,2.86,-1.32,5.57359
2044,1,26,0.89,-5.25,15.14677
2044,1,27,5.54,-0.81,10.36853
2044,1,28,3.45,-0.86,43.62205
2044,1,29,4.97,1.44,49.139
2044,1,30,2.28,-0.62,46.94122
2044,1,31,7.57,-1.79,0
2044,2,1,9.79,-3.24,0
2044,2,2,9.40,-4.24,0
2044,2,3,8.35,-3.41,0
2044,2,4,7.81,-3.38,0
2044,2,5,9.36,-3.85,0
2044,2,6,9.66,-4.02,0
2044,2,7,9.26,-4.23,0
2044,2,8,6.22,-2.82,0.32625
2044,2,9,3.50,-5.07,0.46153
2044,2,10,-0.62,-9.72,0.424
2044,2,11,-3.46,-9.03,1.05179
2044,2,12,-1.11,-7.91,7.95415
2044,2,13,5.05,-7.34,84.07609
2044,2,14,5.28,0.05,50.66053
2044,2,15,7.02,0.47,90.64204
2044,2,16,8.61,3.48,149.80424
2044,2,17,7.87,3.50,56.0882
2044,2,18,5.57,-1.20,2.29889
2044,2,19,6.64,-0.08,1.94294
2044,2,20,11.12,-0.39,0
2044,2,21,12.89,-0.90,0
2044,2,22,12.49,0.10,0
2044,2,23,12.25,-1.22,0
2044,2,24,12.37,-1.00,0
2044,2,25,11.00,-1.25,0
2044,2,26,11.48,-0.04,0
2044,2,27,9.97,0.66,1.65528
2044,2,28,5.38,-4.64,1.77962
2044,2,29,4.77,-3.17,9.84984
2044,3,1,4.16,-1.70,17.92005
2044,3,2,5.65,-1.92,29.21579
2044,3,3,5.33,-4.51,4.57907
2044,3,4,3.08,-5.45,1.1955
2044,3,5,3.07,-5.18,7.89549
2044,3,6,3.15,-4.17,28.81086
2044,3,7,-1.20,-8.06,25.44534
2044,3,8,2.60,-6.31,5.89588
2044,3,9,2.55,-6.07,16.7752
2044,3,10,4.31,-4.50,20.35485
2044,3,11,3.71,-2.07,6.2393
2044,3,12,4.06,-5.27,5.54804
2044,3,13,3.92,-7.19,15.75158
2044,3,14,4.63,-2.89,10.4211
2044,3,15,4.32,-5.42,0
2044,3,16,4.54,-4.94,3.15876
2044,3,17,4.47,-4.94,0
2044,3,18,5.32,-5.39,0
2044,3,19,5.80,-5.42,1.21979
2044,3,20,5.97,-6.20,2.2165
2044,3,21,8.94,-4.56,0
2044,3,22,10.19,-4.83,0
2044,3,23,11.00,-5.04,0
2044,3,24,11.45,-4.39,0
2044,3,25,5.55,-5.36,7.90434
2044,3,26,2.99,-6.49,4.18187
2044,3,27,1.87,-6.58,0.83623
2044,3,28,5.80,-6.22,0
2044,3,29,4.88,-6.84,2.71312
2044,3,30,3.54,-4.67,10.77243
2044,3,31,3.14,-5.22,10.50655
2044,4,1,3.48,-5.25,3.14993
2044,4,2,5.16,-5.12,7.23915
2044,4,3,7.73,-1.41,11.70086
2044,4,4,7.60,-3.54,9.99016
2044,4,5,4.23,-2.17,2.73525
2044,4,6,4.24,-2.59,5.40117
2044,4,7,3.43,-4.51,8.56424
2044,4,8,5.15,-3.94,12.59382
2044,4,9,4.22,-5.42,2.5691
2044,4,10,4.81,-6.07,1.10215
2044,4,11,8.33,-6.72,0.73599
2044,4,12,11.20,-7.25,0
2044,4,13,10.76,-7.24,0.31035
2044,4,14,9.02,-2.42,4.65517
2044,4,15,4.70,-6.18,0.8574
2044,4,16,4.36,-5.81,1.25729
2044,4,17,5.89,-4.57,0
2044,4,18,8.90,-6.90,0
2044,4,19,12.85,-1.96,0
2044,4,20,12.93,2.34,4.40669
2044,4,21,8.45,3.10,4.06291
2044,4,22,8.12,1.47,7.53093
2044,4,23,9.81,-2.05,2.81571
2044,4,24,11.19,-3.42,1.14173
2044,4,25,10.89,0.83,1.18008
2044,4,26,12.86,1.58,0
2044,4,27,13.00,1.82,0
2044,4,28,15.36,-2.05,19.638
2044,4,29,6.03,-0.82,4.84526
2044,4,30,7.08,-0.68,2.84361
2044,5,1,9.27,-1.14,2.3648
2044,5,2,11.44,-3.00,0
2044,5,3,13.65,-1.90,0
2044,5,4,13.68,5.38,0
2044,5,5,11.73,3.73,2.56233
2044,5,6,9.58,3.31,6.32544
2044,5,7,10.54,3.21,1.12633
2044,5,8,13.61,-0.05,0.31942
2044,5,9,18.14,1.72,0
2044,5,10,19.68,7.64,0
2044,5,11,20.74,5.58,0
2044,5,12,19.15,5.35,0
2044,5,13,22.48,4.00,0
2044,5,14,21.49,7.21,0
2044,5,15,18.60,1.46,0.50405
2044,5,16,13.26,-2.27,2.69473
2044,5,17,9.64,-1.91,0.73952
2044,5,18,16.25,-0.86,0
2044,5,19,17.23,5.53,1.75589
2044,5,20,16.21,4.72,0.47613
2044,5,21,15.06,-0.24,0
2044,5,22,17.46,0.34,0
2044,5,23,22.00,2.70,0
2044,5,24,22.96,6.64,1.37838
2044,5,25,19.00,6.13,1.00248
2044,5,26,25.29,11.77,0
2044,5,27,25.21,15.68,0
2044,5,28,24.36,14.98,1.49651
2044,5,29,22.72,11.69,0.72058
2044,5,30,21.08,9.46,0
2044,5,31,21.85,3.88,1.19124
2044,6,1,21.60,6.53,1.65858
2044,6,2,18.37,9.43,3.23828
2044,6,3,14.64,8.61,1.79479
2044,6,4,14.76,7.05,1.37689
2044,6,5,16.45,8.35,4.00063
2044,6,6,15.98,9.16,4.35683
2044,6,7,12.85,6.59,3.8048
2044,6,8,12.59,1.36,6.52994
2044,6,9,13.37,1.79,0.66496
2044,6,10,13.76,1.04,4.1132
2044,6,11,12.93,3.23,1.31899
2044,6,12,17.48,2.34,0
2044,6,13,17.61,6.73,0.73015
2044,6,14,15.21,5.21,0.3862
2044,6,15,16.50,3.96,0
2044,6,16,20.85,2.65,0
2044,6,17,24.19,6.13,0
2044,6,18,28.12,10.78,0
2044,6,19,29.43,14.68,0
2044,6,20,30.81,14.76,0
2044,6,21,31.19,12.26,0
2044,6,22,28.83,10.02,0
2044,6,23,28.10,14.74,0
2044,6,24,30.79,14.54,0
2044,6,25,30.99,14.10,0
2044,6,26,28.03,8.31,0
2044,6,27,16.22,4.07,0
2044,6,28,21.95,3.12,0
2044,6,29,26.90,7.37,0
2044,6,30,26.51,7.35,0
2044,7,1,25.79,7.64,0
2044,7,2,30.00,12.35,0
2044,7,3,30.35,14.63,0
2044,7,4,28.39,10.73,0
2044,7,5,30.16,17.06,0
2044,7,6,32.12,14.38,0
2044,7,7,31.97,13.63,0
2044,7,8,29.34,11.75,0
2044,7,9,25.81,8.53,0
2044,7,10,27.27,10.03,0
2044,7,11,27.34,9.47,0
2044,7,12,26.47,10.26,0
2044,7,13,25.28,9.17,0
2044,7,14,24.61,8.17,0.51512
2044,7,15,25.91,8.73,0
2044,7,16,25.34,8.79,0
2044,7,17,24.38,9.17,0
2044,7,18,21.72,8.54,0.84995
2044,7,19,21.57,7.07,0
2044,7,20,29.88,10.54,0
2044,7,21,35.75,17.88,0
2044,7,22,35.03,18.03,0
2044,7,23,28.98,8.83,0
2044,7,24,22.99,5.25,0
2044,7,25,23.07,6.33,0
2044,7,26,24.99,6.75,0
2044,7,27,30.23,9.12,0
2044,7,28,35.35,17.29,0
2044,7,29,35.88,18.28,0
2044,7,30,31.11,14.36,0
2044,7,31,26.85,10.03,0
2044,8,1,26.35,8.83,0
2044,8,2,22.88,5.96,0
2044,8,3,19.41,3.51,0.49526
2044,8,4,19.10,6.09,3.26819
2044,8,5,13.76,7.03,8.72664
2044,8,6,16.89,8.23,5.25373
2044,8,7,17.76,7.95,0
2044,8,8,20.40,11.50,0
2044,8,9,20.02,8.12,0
2044,8,10,21.03,6.55,0
2044,8,11,22.25,8.67,0
2044,8,12,21.81,7.29,0
2044,8,13,19.35,5.13,0
2044,8,14,21.81,5.61,0
2044,8,15,25.34,9.31,0
2044,8,16,24.99,8.21,0
2044,8,17,21.22,5.29,0
2044,8,18,21.67,4.17,0.40773
2044,8,19,24.36,5.62,0.28328
2044,8,20,27.34,7.81,0
2044,8,21,28.73,11.72,0
2044,8,22,28.15,10.13,0
2044,8,23,25.75,7.15,0
2044,8,24,30.71,12.38,0
2044,8,25,30.19,12.24,0
2044,8,26,26.56,6.49,0
2044,8,27,26.10,9.26,0
2044,8,28,25.77,7.61,0
2044,8,29,18.95,3.76,0.4192
2044,8,30,17.10,0.86,0
2044,8,31,15.04,4.05,0.67436
2044,9,1,14.20,4.55,11.33577
2044,9,2,14.72,0.57,14.84464
2044,9,3,13.08,6.57,11.09386
2044,9,4,13.09,3.54,6.41478
2044,9,5,12.68,8.65,0
2044,9,6,14.05,9.71,2.10953
2044,9,7,15.99,9.12,0
2044,9,8,19.17,8.62,0
2044,9,9,18.67,7.27,0.48765
2044,9,10,20.44,8.12,8.43968
2044,9,11,15.38,7.99,14.9875
2044,9,12,14.61,5.99,0
2044,9,13,20.59,7.27,0
2044,9,14,21.59,9.91,0
2044,9,15,21.62,8.37,1.399
2044,9,16,14.90,1.14,0
2044,9,17,16.00,2.01,0
2044,9,18,15.95,5.04,0
2044,9,19,15.64,4.30,1.49368
2044,9,20,16.17,2.99,0
2044,9,21,16.03,3.79,0
2044,9,22,11.83,3.29,14.05919
2044,9,23,11.90,4.63,11.91698
2044,9,24,13.28,6.42,3.57581
2044,9,25,15.45,6.70,0
2044,9,26,19.58,7.12,0
2044,9,27,19.59,7.50,0
2044,9,28,19.09,1.38,0
2044,9,29,15.64,3.64,0
2044,9,30,14.02,1.38,0
2044,10,1,15.04,3.06,0.6896
2044,10,2,18.60,4.65,0
2044,10,3,18.77,6.79,0
2044,10,4,20.92,7.80,0
2044,10,5,20.06,7.00,0.417
2044,10,6,11.13,7.10,1.74045
2044,10,7,6.65,2.08,9.32511
2044,10,8,2.78,-0.85,9.45632
2044,10,9,4.54,0.24,38.99397
2044,10,10,4.47,-0.62,3.95016
2044,10,11,4.31,0.76,1.92685
2044,10,12,5.11,1.44,0.37095
2044,10,13,8.90,-1.85,0
2044,10,14,6.68,1.41,5.09362
2044,10,15,7.96,-3.20,0
2044,10,16,8.25,0.72,0
2044,10,17,12.44,2.46,0
2044,10,18,14.59,2.81,0
2044,10,19,12.45,3.82,0
2044,10,20,8.09,4.91,1.43348
2044,10,21,6.09,-1.48,1.60155
2044,10,22,7.02,-3.23,4.64331
2044,10,23,5.44,-0.61,19.10415
2044,10,24,7.41,1.53,5.54131
2044,10,25,6.71,2.13,30.00659
2044,10,26,6.67,3.30,28.28716
2044,10,27,2.81,-2.64,9.86828
2044,10,28,3.61,-1.48,34.65038
2044,10,29,5.64,-1.08,10.39702
2044,10,30,5.48,-4.54,0
2044,10,31,5.67,2.30,18.54271
2044,11,1,4.64,-4.51,1.01018
2044,11,2,3.81,-5.85,0
2044,11,3,2.69,-6.22,0.73306
2044,11,4,4.80,-5.06,0.37098
2044,11,5,5.05,-4.49,0
2044,11,6,6.60,-5.18,3.8124
2044,11,7,6.59,-0.62,3.30909
2044,11,8,6.91,2.93,5.10055
2044,11,9,7.66,2.83,5.55229
2044,11,10,5.98,-0.58,12.39265
2044,11,11,4.52,-1.56,5.98923
2044,11,12,5.81,-4.39,0.86608
2044,11,13,5.44,-6.60,0.53597
2044,11,14,4.29,-6.01,0.31132
2044,11,15,4.95,-6.32,0
2044,11,16,5.69,-6.33,0
2044,11,17,4.28,-6.85,0
2044,11,18,-0.20,-7.16,9.75742
2044,11,19,0.74,-3.66,28.77114
2044,11,20,-0.46,-5.88,6.61037
2044,11,21,-0.96,-4.14,24.43777
2044,11,22,0.26,-6.98,3.97441
2044,11,23,-0.68,-7.55,1.55536
2044,11,24,-0.66,-4.85,2.14678
2044,11,25,-0.11,-3.37,28.31815
2044,11,26,-0.62,-5.82,14.90232
2044,11,27,0.01,-5.91,7.14372
2044,11,28,3.32,-0.42,4.83439
2044,11,29,3.48,1.49,3.80815
2044,11,30,3.70,0.16,1.13203
2044,12,1,3.69,-0.81,0.32474
2044,12,2,2.16,-2.83,28.75105
2044,12,3,1.35,-3.35,4.09249
2044,12,4,5.44,-0.58,2.99891
2044,12,5,2.24,-1.57,2.59619
2044,12,6,1.59,-2.49,8.11664
2044,12,7,-0.41,-6.45,1.05601
2044,12,8,-1.32,-5.44,15.37851
2044,12,9,-0.76,-7.56,0
2044,12,10,-1.14,-8.20,0
2044,12,11,-1.44,-8.92,0
2044,12,12,-1.66,-9.61,0
2044,12,13,-2.07,-8.27,3.47485
2044,12,14,-1.82,-9.81,14.41294
2044,12,15,-0.45,-6.88,14.86757
2044,12,16,-0.28,-5.44,13.47797
2044,12,17,-0.67,-6.74,14.35569
2044,12,18,1.36,-4.77,35.66354
2044,12,19,2.54,-4.39,12.31627
2044,12,20,0.93,-3.63,4.8954
2044,12,21,3.02,-1.25,4.4958
2044,12,22,5.85,-1.45,9.69303
2044,12,23,4.55,-1.04,22.64297
2044,12,24,5.41,-5.38,17.59645
2044,12,25,2.17,-4.92,21.01792
2044,12,26,1.84,-2.45,20.18825
2044,12,27,0.12,-5.55,13.07001
2044,12,28,2.24,-2.61,40.35238
2044,12,29,3.29,-4.54,17.26498
2044,12,30,-0.09,-7.31,23.09045
2044,12,31,1.45,-2.55,20.23111
2045,1,1,2.08,-2.85,19.87886
2045,1,2,2.92,-4.09,20.12133
2045,1,3,-1.36,-8.11,0
2045,1,4,-3.25,-9.08,0.47746
2045,1,5,-3.81,-9.54,0
2045,1,6,-4.98,-11.00,0
2045,1,7,-5.88,-11.16,0
2045,1,8,-3.58,-11.07,0.37162
2045,1,9,-3.12,-11.05,0
2045,1,10,-1.37,-9.37,0
2045,1,11,-2.30,-9.45,15.60587
2045,1,12,-1.11,-5.97,19.19471
2045,1,13,0.02,-4.17,6.99184
2045,1,14,0.53,-4.24,3.57225
2045,1,15,0.39,-3.86,6.71996
2045,1,16,1.72,-3.11,6.66969
2045,1,17,0.63,-3.97,38.35456
2045,1,18,0.73,-3.63,35.95085
2045,1,19,1.30,-5.22,2.93055
2045,1,20,-0.05,-5.23,0
2045,1,21,-0.80,-6.54,0.82546
2045,1,22,-2.18,-7.84,4.25384
2045,1,23,-2.53,-10.07,2.62699
2045,1,24,-1.16,-9.15,7.12211
2045,1,25,-4.90,-10.98,7.56329
2045,1,26,-2.30,-6.18,14.91033
2045,1,27,-1.22,-6.78,1.34629
2045,1,28,0.81,-6.34,5.7679
2045,1,29,0.81,-5.24,12.91848
2045,1,30,2.03,-3.81,7.11949
2045,1,31,1.28,-7.22,25.99326
2045,2,1,1.93,-6.53,2.9337
2045,2,2,2.38,-5.35,5.26594
2045,2,3,1.33,-8.57,0
2045,2,4,1.95,-8.64,0
2045,2,5,2.58,-8.06,0
2045,2,6,4.09,-7.24,0
2045,2,7,4.65,-6.66,0
2045,2,8,5.56,-7.28,0
2045,2,9,7.22,-6.66,0
2045,2,10,4.27,-6.42,0
2045,2,11,3.17,-8.38,0
2045,2,12,2.07,-6.36,5.97479
2045,2,13,1.86,-5.27,3.68929
2045,2,14,2.43,-2.59,5.17395
2045,2,15,3.47,-4.74,2.52519
2045,2,16,4.05,-5.41,2.04891
2045,2,17,1.88,-4.80,12.07822
2045,2,18,5.07,-4.74,6.63706
2045,2,19,0.77,-5.54,28.46162
2045,2,20,3.53,-5.15,3.20446
2045,2,21,3.50,-5.01,0
2045,2,22,4.48,-5.44,1.20075
2045,2,23,3.71,-5.33,0
2045,2,24,2.73,-5.03,0
2045,2,25,4.14,-4.11,0
2045,2,26,5.13,-4.87,0.5418
2045,2,27,4.83,-5.44,0.66941
2045,2,28,2.82,-6.22,8.55452
2045,3,1,0.42,-5.47,10.52072
2045,3,2,3.35,-5.13,0.29139
2045,3,3,5.57,-5.39,5.50328
2045,3,4,9.24,0.57,3.95506
2045,3,5,11.60,2.44,9.75863
2045,3,6,8.00,-1.89,3.01633
2045,3,7,8.05,0.49,6.2048
2045,3,8,7.94,-2.92,0
2045,3,9,4.90,-2.13,14.74793
2045,3,10,6.75,-1.70,14.56968
2045,3,11,5.97,-3.40,5.09609
2045,3,12,5.46,-3.11,5.37977
2045,3,13,6.76,0.20,12.97616
2045,3,14,7.33,-0.70,3.37917
2045,3,15,8.75,-0.16,0.31498
2045,3,16,8.85,-3.13,0.77796
2045,3,17,9.55,-0.39,20.36607
2045,3,18,7.98,-2.08,0.28518
2045,3,19,9.60,-5.25,0.82451
2045,3,20,10.33,-3.08,0
2045,3,21,7.91,-3.02,16.09302
2045,3,22,8.88,2.19,11.47077
2045,3,23,7.93,0.16,11.62326
2045,3,24,7.42,-3.76,1.35911
2045,3,25,7.90,-0.47,0
2045,3,26,7.07,1.03,4.9123
2045,3,27,6.70,-1.22,1.79267
2045,3,28,5.51,-4.48,2.21992
2045,3,29,5.39,-2.18,7.05652
2045,3,30,4.85,-3.55,2.39089
2045,3,31,5.58,-1.40,4.94544
2045,4,1,4.44,-4.49,22.08566
2045,4,2,4.33,-3.84,22.88525
2045,4,3,6.59,-5.17,0
2045,4,4,9.50,-3.05,0
2045,4,5,9.52,0.52,2.66377
2045,4,6,8.01,-5.43,1.02572
2045,4,7,12.40,-3.74,0
2045,4,8,12.29,-1.30,0
2045,4,9,6.66,-2.58,10.94059
2045,4,10,4.18,-5.33,21.60532
2045,4,11,4.40,-4.26,5.02442
2045,4,12,4.14,-4.40,8.02592
2045,4,13,3.38,-4.69,3.69064
2045,4,14,4.70,-7.01,0.48839
2045,4,15,8.67,-6.89,0
2045,4,16,11.73,-1.60,0
2045,4,17,13.13,-2.24,0
2045,4,18,12.08,-3.77,0
2045,4,19,9.61,-1.40,7.49104
2045,4,20,6.33,-2.70,2.04633
2045,4,21,5.99,-4.04,1.35148
2045,4,22,5.10,-2.16,3.95962
2045,4,23,3.71,-2.36,21.86693
2045,4,24,5.63,-3.43,22.46358
2045,4,25,4.35,-3.77,14.8194
2045,4,26,6.34,-4.02,1.13198
2045,4,27,9.39,-5.81,0
2045,4,28,10.69,-0.06,0
2045,4,29,9.23,-4.04,0
2045,4,30,8.16,-4.83,0
2045,5,1,6.09,-0.66,0.54657
2045,5,2,5.24,-5.37,0.90685
2045,5,3,5.34,-0.82,6.60151
2045,5,4,5.59,-3.49,17.28825
2045,5,5,5.39,-7.31,0
2045,5,6,9.90,-2.92,0
2045,5,7,13.91,1.12,0
2045,5,8,16.96,1.84,1.10123
2045,5,9,18.01,3.57,0.97914
2045,5,10,17.82,4.01,6.52682
2045,5,11,13.85,-1.45,0.6849
2045,5,12,8.74,-1.59,2.37626
2045,5,13,6.32,-1.92,5.61613
2045,5,14,7.19,-4.46,1.57849
2045,5,15,11.24,-4.90,0.46087
2045,5,16,13.37,-0.59,0
2045,5,17,12.60,2.84,3.09957
2045,5,18,8.35,0.91,3.71396
2045,5,19,9.95,-1.29,0.87719
2045,5,20,11.22,-0.52,0
2045,5,21,12.16,-1.47,0
2045,5,22,10.92,0.32,2.18322
2045,5,23,10.68,0.00,2.17725
2045,5,24,10.56,-2.15,0.42768
2045,5,25,14.59,-2.30,0
2045,5,26,15.31,0.67,0
2045,5,27,14.76,-0.70,2.61413
2045,5,28,10.32,-1.64,0.61785
2045,5,29,9.87,-1.03,8.50902
2045,5,30,8.00,0.67,9.70315
2045,5,31,9.47,-2.31,1.22928
2045,6,1,13.07,-1.59,0
2045,6,2,14.20,1.70,0
2045,6,3,16.75,1.64,0
2045,6,4,20.09,6.09,0
2045,6,5,19.87,9.20,1.58627
2045,6,6,18.94,8.86,2.17658
2045,6,7,16.69,5.21,1.80382
2045,6,8,14.75,2.65,0
2045,6,9,14.31,0.67,0
2045,6,10,14.15,-0.11,0
2045,6,11,16.55,0.83,0.91251
2045,6,12,16.93,3.62,0.28338
2045,6,13,16.74,5.09,0
2045,6,14,16.09,5.52,1.4132
2045,6,15,18.23,7.58,5.50024
2045,6,16,21.26,7.55,0.72065
2045,6,17,21.41,5.53,5.57034
2045,6,18,20.61,7.53,8.53681
2045,6,19,20.30,11.14,2.96393
2045,6,20,19.62,8.19,0
2045,6,21,16.96,5.88,0.93816
2045,6,22,16.72,3.57,0.95835
2045,6,23,16.32,3.30,0
2045,6,24,15.23,1.62,0
2045,6,25,13.98,1.88,0
2045,6,26,13.63,3.30,1.77955
2045,6,27,15.52,4.50,1.49312
2045,6,28,17.20,4.52,0.88651
