"Data Source: Data Downloads Tools in the Climate Toolbox (https://climatetoolbox.org/tool/data-download)"
Download Date: 10/18/2021

Product: Future Climate Projections (Daily) - MACAv2-METDATA(https://climate.northwestknowledge.net/MACA/) 
"Location (Lat/Lon of 4-km Grid Cell Center): 47.4794 North,-120.9806 East" 
Variable List: 
tasmax: Max Daily Temperature from NorESM1-M (Norway) RCP 8.5 (2006-2099)
tasmin: Min Daily Temperature from NorESM1-M (Norway) RCP 8.5 (2006-2099)
pr: Precipitation from NorESM1-M (Norway) RCP 8.5 (2006-2099)
********************************************************
Year,Month,Day,tasmax-NorESM1-M(degC),tasmin-NorESM1-M(degC),pr-NorESM1-M(mm)
2058,7,10,22.16,6.28,0
2058,7,11,21.68,7.25,0
2058,7,12,24.00,8.81,0
2058,7,13,29.59,15.47,0
2058,7,14,30.25,16.53,0
2058,7,15,30.86,16.97,0
2058,7,16,29.69,14.67,0
2058,7,17,27.79,12.75,0
2058,7,18,32.08,16.58,0
2058,7,19,34.14,20.31,0
2058,7,20,33.52,16.96,0
2058,7,21,28.87,11.59,0
2058,7,22,27.36,8.89,0.46509
2058,7,23,27.20,11.26,0
2058,7,24,27.44,11.75,0.42837
2058,7,25,27.53,11.16,0
2058,7,26,27.52,10.86,0
2058,7,27,25.95,10.56,0.40107
2058,7,28,24.96,9.25,0
2058,7,29,23.45,7.22,0
2058,7,30,22.00,6.42,0
2058,7,31,20.72,6.32,0
2058,8,1,20.52,7.45,0
2058,8,2,20.13,8.51,0
2058,8,3,26.09,10.71,0
2058,8,4,31.60,15.03,0
2058,8,5,31.23,13.23,1.61963
2058,8,6,22.43,7.37,0
2058,8,7,21.15,9.70,1.15833
2058,8,8,22.16,8.56,0
2058,8,9,22.05,7.57,0
2058,8,10,20.30,12.00,0
2058,8,11,22.41,9.92,0
2058,8,12,23.99,9.15,0
2058,8,13,24.27,9.86,0
2058,8,14,22.96,11.28,0
2058,8,15,21.36,8.39,2.17347
2058,8,16,19.74,7.52,3.25969
2058,8,17,20.88,7.48,2.15006
2058,8,18,21.08,7.60,0.29414
2058,8,19,20.67,6.30,0
2058,8,20,20.46,5.53,0
2058,8,21,20.21,6.25,0.28523
2058,8,22,19.03,4.54,0
2058,8,23,22.36,5.54,0
2058,8,24,24.50,9.54,0
2058,8,25,25.98,14.37,0
2058,8,26,28.33,15.28,0
2058,8,27,28.10,9.91,0
2058,8,28,27.01,7.89,0
2058,8,29,25.25,9.52,0
2058,8,30,23.37,9.40,0
2058,8,31,20.02,5.72,0
2058,9,1,21.61,6.06,0
2058,9,2,23.08,8.00,0.71018
2058,9,3,22.81,6.28,0.32555
2058,9,4,23.16,6.82,0
2058,9,5,22.52,7.95,0
2058,9,6,24.68,9.59,0
2058,9,7,27.57,13.46,0
2058,9,8,28.99,15.58,0
2058,9,9,28.09,10.44,0
2058,9,10,21.96,7.88,0
2058,9,11,27.35,14.26,0
2058,9,12,29.86,18.98,0
2058,9,13,28.96,15.09,4.18806
2058,9,14,25.47,5.86,0
2058,9,15,20.72,2.22,1.16194
2058,9,16,16.82,2.49,0
2058,9,17,16.55,0.69,0
2058,9,18,15.65,-0.50,0
2058,9,19,14.83,1.90,23.16008
2058,9,20,11.05,6.55,47.62514
2058,9,21,10.31,6.96,7.78615
2058,9,22,10.67,6.84,0
2058,9,23,14.52,2.59,0
2058,9,24,18.27,6.12,0
2058,9,25,24.19,9.89,0
2058,9,26,24.24,12.25,0
2058,9,27,18.61,9.45,0
2058,9,28,14.81,7.76,0
2058,9,29,24.38,8.46,0
2058,9,30,23.57,7.89,0
2058,10,1,16.01,3.35,0
2058,10,2,15.73,5.99,0
2058,10,3,14.05,5.88,4.87079
2058,10,4,15.26,4.66,0
2058,10,5,17.88,5.74,0.40124
2058,10,6,15.75,2.69,13.1572
2058,10,7,7.17,3.72,16.71588
2058,10,8,10.21,0.91,19.10543
2058,10,9,5.48,1.15,4.79612
2058,10,10,5.61,0.08,0.59685
2058,10,11,7.14,1.50,18.97257
2058,10,12,11.42,7.80,35.48646
2058,10,13,10.06,3.93,1.62984
2058,10,14,8.74,3.36,4.16243
2058,10,15,10.00,1.17,0.51104
2058,10,16,15.15,3.90,0.53369
2058,10,17,13.99,4.78,0
2058,10,18,13.90,1.44,0
2058,10,19,16.17,3.20,0
2058,10,20,14.02,3.64,0
2058,10,21,10.48,3.44,0
2058,10,22,9.62,4.66,2.01571
2058,10,23,8.24,5.19,0
2058,10,24,9.77,-0.55,0
2058,10,25,12.82,-0.19,0
2058,10,26,13.90,2.60,0
2058,10,27,13.57,4.35,0
2058,10,28,9.69,0.83,0
2058,10,29,7.69,-2.44,0
2058,10,30,6.32,-2.38,1.71347
2058,10,31,7.86,1.02,0.83241
2058,11,1,7.74,-1.63,0.58603
2058,11,2,9.67,2.17,4.66269
2058,11,3,12.73,1.83,0
2058,11,4,11.26,2.00,0
2058,11,5,10.12,-2.04,0
2058,11,6,11.75,-2.13,0
2058,11,7,13.02,0.11,0
2058,11,8,13.25,1.49,0
2058,11,9,10.37,-2.65,0
2058,11,10,8.42,-3.14,0
2058,11,11,7.99,-2.49,0
2058,11,12,3.17,-3.18,4.15373
2058,11,13,2.28,-4.26,3.92053
2058,11,14,1.28,-6.90,0
2058,11,15,2.12,-4.80,5.93666
2058,11,16,3.87,-1.12,2.69835
2058,11,17,4.31,0.34,4.51554
2058,11,18,14.33,1.00,0.56307
2058,11,19,8.65,1.76,0
2058,11,20,5.85,-0.43,6.36549
2058,11,21,3.36,-2.81,14.29846
2058,11,22,11.24,1.90,4.62927
2058,11,23,14.51,1.46,0
2058,11,24,7.16,0.19,1.11618
2058,11,25,3.81,0.21,14.15866
2058,11,26,2.11,-5.77,2.55485
2058,11,27,-2.41,-9.49,0
2058,11,28,1.15,-8.03,0
2058,11,29,1.59,-5.55,1.98215
2058,11,30,1.20,-3.65,5.25558
2058,12,1,0.75,-6.62,13.01255
2058,12,2,3.45,-0.74,13.84263
2058,12,3,2.24,-2.19,51.44341
2058,12,4,3.13,-6.44,7.85835
2058,12,5,-1.24,-5.95,5.20612
2058,12,6,-2.88,-9.43,0
2058,12,7,-0.38,-8.35,6.81276
2058,12,8,2.50,-2.48,8.18228
2058,12,9,3.02,-1.34,0.67176
2058,12,10,2.84,-0.92,2.98827
2058,12,11,2.84,-2.16,1.49555
2058,12,12,-0.12,-5.54,11.14584
2058,12,13,-2.25,-7.70,7.18346
2058,12,14,-3.30,-7.87,7.23215
2058,12,15,-3.11,-8.36,1.86421
2058,12,16,-4.86,-11.25,0
2058,12,17,-4.66,-10.89,6.65827
2058,12,18,-0.28,-7.99,3.33054
2058,12,19,3.04,-5.77,13.71731
2058,12,20,3.64,-2.39,10.97786
2058,12,21,3.21,1.27,41.53131
2058,12,22,4.43,-0.35,4.97419
2058,12,23,1.69,-2.93,10.9535
2058,12,24,-0.78,-8.20,1.40681
2058,12,25,-3.79,-8.58,0
2058,12,26,-4.70,-10.63,0
2058,12,27,-4.71,-9.96,0.9972
2058,12,28,-5.22,-10.43,1.79463
2058,12,29,-6.17,-15.20,0
2058,12,30,-3.25,-10.88,0
2058,12,31,-5.67,-12.20,0
2059,1,1,-4.79,-11.60,0
2059,1,2,-4.03,-9.60,21.99969
2059,1,3,-4.41,-11.87,6.46113
2059,1,4,-2.39,-7.75,22.95659
2059,1,5,-5.08,-8.46,34.74276
2059,1,6,-0.80,-6.26,20.27037
2059,1,7,0.18,-5.71,13.77365
2059,1,8,2.60,-2.31,19.78018
2059,1,9,-0.22,-5.03,3.70722
2059,1,10,-1.51,-4.19,19.28758
2059,1,11,0.42,-5.25,25.15731
2059,1,12,0.18,-6.35,14.9567
2059,1,13,-1.55,-5.48,1.29944
2059,1,14,0.20,-6.32,25.92987
2059,1,15,0.32,-3.77,10.79257
2059,1,16,-1.59,-7.53,19.42661
2059,1,17,-0.98,-5.32,29.56663
2059,1,18,0.30,-6.53,33.76139
2059,1,19,1.42,-6.96,44.07758
2059,1,20,-1.02,-6.34,8.28387
2059,1,21,0.64,-7.78,38.90731
2059,1,22,-0.86,-7.91,6.79597
2059,1,23,-4.25,-17.52,2.01045
2059,1,24,-6.77,-13.92,0
2059,1,25,-3.89,-11.92,5.76613
2059,1,26,-3.75,-13.85,45.12433
2059,1,27,-1.88,-3.99,18.21584
2059,1,28,-0.24,-5.73,8.04472
2059,1,29,-0.99,-6.47,3.79402
2059,1,30,0.96,-7.90,21.96941
2059,1,31,-0.23,-10.31,32.10567
2059,2,1,-1.67,-8.18,13.01626
2059,2,2,-3.14,-11.52,20.85574
2059,2,3,-0.81,-8.47,2.51078
2059,2,4,-1.26,-8.19,8.2529
2059,2,5,0.62,-6.20,10.51823
2059,2,6,0.17,-6.15,5.80091
2059,2,7,3.39,-3.26,24.03936
2059,2,8,2.06,-3.04,3.60288
2059,2,9,1.58,-6.39,28.81273
2059,2,10,0.91,-7.63,4.06851
2059,2,11,-1.52,-10.44,0
2059,2,12,-1.52,-8.18,6.20399
2059,2,13,-3.15,-14.42,0
2059,2,14,2.14,-9.48,0
2059,2,15,5.31,-5.04,0
2059,2,16,4.84,-5.06,0
2059,2,17,4.74,-5.15,0
2059,2,18,5.19,-4.15,1.031
2059,2,19,4.96,-3.80,0
2059,2,20,2.70,-6.11,3.83454
2059,2,21,1.88,-5.46,4.78316
2059,2,22,3.01,-4.38,9.9472
2059,2,23,4.60,-2.99,43.83572
2059,2,24,5.57,-0.58,42.65497
2059,2,25,4.54,-1.75,3.4587
2059,2,26,2.97,-1.97,18.87134
2059,2,27,3.08,-0.66,12.49441
2059,2,28,4.59,-1.77,6.13572
2059,3,1,1.97,-2.61,30.026
2059,3,2,5.65,-3.22,6.16025
2059,3,3,3.13,-5.38,13.64011
2059,3,4,3.59,-5.02,2.36961
2059,3,5,4.68,-4.93,0
2059,3,6,5.02,-4.20,4.67789
2059,3,7,3.17,-3.29,13.79602
2059,3,8,4.65,-0.66,4.53707
2059,3,9,5.14,-1.51,6.53435
2059,3,10,4.48,-3.83,7.97337
2059,3,11,4.04,-5.59,0.34277
2059,3,12,4.05,-5.75,5.69306
2059,3,13,3.47,-5.90,7.28487
2059,3,14,1.32,-7.01,27.27689
2059,3,15,-0.14,-5.73,30.86412
2059,3,16,1.89,-5.70,9.0175
2059,3,17,0.21,-6.83,8.62547
2059,3,18,0.40,-6.35,7.79632
2059,3,19,1.53,-5.37,0.39754
2059,3,20,3.63,-5.53,0.48816
2059,3,21,2.96,-6.65,3.71047
2059,3,22,4.71,-6.25,0
2059,3,23,5.56,-6.53,0
2059,3,24,6.49,-6.64,1.90906
2059,3,25,4.71,-6.01,6.96933
2059,3,26,2.63,-5.22,21.81847
2059,3,27,1.07,-6.23,4.77169
2059,3,28,0.44,-6.72,0.90153
2059,3,29,-0.31,-6.92,8.39542
2059,3,30,0.32,-7.03,0.48358
2059,3,31,3.00,-6.04,0
2059,4,1,4.71,-6.89,0
2059,4,2,7.15,-7.20,0
2059,4,3,10.30,-7.06,0
2059,4,4,10.37,-3.55,0
2059,4,5,6.45,-5.44,0.83831
2059,4,6,5.11,-6.78,0
2059,4,7,5.56,-7.23,0
2059,4,8,6.87,-6.72,0
2059,4,9,6.72,-6.65,0.30041
2059,4,10,4.60,-6.20,0.97712
2059,4,11,5.40,-6.85,0
2059,4,12,7.20,-7.25,0
2059,4,13,6.66,-3.35,0
2059,4,14,7.39,-1.25,0.29121
2059,4,15,9.86,-1.74,0
2059,4,16,10.91,-4.29,0
2059,4,17,11.76,-3.23,0
2059,4,18,11.49,-3.20,0.97782
2059,4,19,12.50,-3.44,0
2059,4,20,12.47,-0.14,0.30346
2059,4,21,10.65,-0.86,2.46868
2059,4,22,10.35,-1.36,1.85256
2059,4,23,12.82,2.76,40.67919
2059,4,24,7.46,-3.48,2.16657
2059,4,25,8.22,-7.50,0.27977
2059,4,26,8.25,-1.81,0
2059,4,27,6.70,-6.68,0.30894
2059,4,28,8.96,-7.83,0
2059,4,29,9.64,-0.87,0.63718
2059,4,30,9.39,-5.01,1.17818
2059,5,1,6.23,-2.00,3.28971
2059,5,2,6.72,-1.34,0.54813
2059,5,3,10.65,-4.54,0
2059,5,4,13.40,-3.80,0
2059,5,5,15.11,-0.67,0
2059,5,6,16.72,3.34,1.28609
2059,5,7,15.93,-0.78,0
2059,5,8,13.55,-3.24,0
2059,5,9,13.98,-3.08,0
2059,5,10,18.23,-0.76,0
2059,5,11,22.14,1.83,0
2059,5,12,25.08,4.25,1.01017
2059,5,13,24.96,4.48,2.94375
2059,5,14,23.63,8.73,3.622
2059,5,15,21.47,8.74,3.5793
2059,5,16,17.68,1.66,0
2059,5,17,15.56,-1.46,0
2059,5,18,16.35,0.75,1.45251
2059,5,19,17.17,2.73,3.80507
2059,5,20,18.29,3.22,0.91729
2059,5,21,18.28,2.15,0
2059,5,22,18.66,2.53,0
2059,5,23,17.11,1.94,2.84646
2059,5,24,14.32,1.31,6.0472
2059,5,25,12.02,5.18,7.10406
2059,5,26,12.30,5.70,3.86128
2059,5,27,10.88,-2.52,0
2059,5,28,14.55,-3.36,0
2059,5,29,16.48,-0.04,0
2059,5,30,17.18,-0.55,0
2059,5,31,19.27,1.91,0
2059,6,1,19.21,1.58,0
2059,6,2,15.58,0.19,0
2059,6,3,11.32,-3.94,0
2059,6,4,13.86,-3.41,0
2059,6,5,18.65,1.75,0
2059,6,6,17.95,2.49,0.52373
2059,6,7,16.84,1.69,0
2059,6,8,19.14,2.40,0
2059,6,9,21.31,4.77,0
2059,6,10,22.37,5.27,0
2059,6,11,22.00,5.44,0
2059,6,12,20.23,4.90,0
2059,6,13,19.16,3.66,0
2059,6,14,16.38,1.36,0
2059,6,15,18.80,2.26,0
2059,6,16,23.42,4.78,0
2059,6,17,24.79,5.80,0
2059,6,18,24.61,6.79,0
2059,6,19,26.62,8.55,0
2059,6,20,27.80,9.91,2.38542
2059,6,21,30.93,10.21,0
2059,6,22,32.03,12.39,0
2059,6,23,31.87,11.42,0
2059,6,24,32.03,10.52,0
2059,6,25,24.43,4.96,0
2059,6,26,17.12,1.82,0.37555
2059,6,27,18.25,1.99,0
2059,6,28,18.25,2.75,0.55613
2059,6,29,17.57,2.40,0.94477
2059,6,30,20.08,2.47,0
2059,7,1,23.86,4.96,0
2059,7,2,23.34,6.11,0
2059,7,3,21.68,4.03,0.45073
2059,7,4,24.84,4.61,0
2059,7,5,27.11,7.93,1.44432
2059,7,6,25.31,5.12,0
2059,7,7,23.88,3.51,0
2059,7,8,30.53,10.97,0
2059,7,9,32.01,13.50,0
2059,7,10,29.44,8.74,2.34189
2059,7,11,16.23,4.17,5.31907
2059,7,12,16.19,8.23,0.53385
2059,7,13,23.17,2.55,0
2059,7,14,29.38,9.88,0
2059,7,15,33.06,15.70,0
2059,7,16,32.02,12.39,0
2059,7,17,25.77,10.71,0
2059,7,18,23.73,8.59,0
2059,7,19,20.48,5.49,0
2059,7,20,24.17,6.06,0
2059,7,21,27.01,11.41,0
2059,7,22,23.87,9.56,2.1777
2059,7,23,24.71,10.72,0.43064
2059,7,24,19.42,6.01,0
2059,7,25,21.63,5.74,0
2059,7,26,21.43,5.77,0
2059,7,27,18.00,3.09,0
2059,7,28,20.47,3.22,0
2059,7,29,20.12,2.77,0
2059,7,30,23.03,6.38,0
2059,7,31,30.22,13.30,0
2059,8,1,31.93,15.79,0
2059,8,2,30.71,11.77,0
2059,8,3,24.65,5.80,0
2059,8,4,24.94,7.44,0
2059,8,5,24.27,7.21,0
2059,8,6,23.22,7.21,0.45194
2059,8,7,20.13,7.37,0
2059,8,8,20.44,6.31,0
2059,8,9,21.50,5.43,0
2059,8,10,26.18,9.84,0
2059,8,11,29.54,12.40,0
2059,8,12,31.01,12.00,0
2059,8,13,32.63,13.76,0
2059,8,14,34.31,15.66,0.31645
2059,8,15,33.63,15.92,0
2059,8,16,33.05,14.78,0
2059,8,17,34.03,15.42,0
2059,8,18,36.49,20.09,0
2059,8,19,36.53,21.56,0
2059,8,20,34.05,15.55,0
2059,8,21,31.15,14.82,0
2059,8,22,27.11,11.05,0
2059,8,23,23.58,8.71,0
2059,8,24,25.06,8.26,0
2059,8,25,27.18,11.05,0
2059,8,26,26.75,10.35,0
2059,8,27,28.99,14.34,2.47058
2059,8,28,29.11,12.24,0
2059,8,29,25.96,9.95,0
2059,8,30,32.29,14.20,0
2059,8,31,31.59,15.03,0.29481
2059,9,1,30.95,12.18,0
2059,9,2,30.89,12.84,0
2059,9,3,30.47,12.59,0
2059,9,4,29.57,12.53,0
2059,9,5,26.05,9.74,0
2059,9,6,18.53,11.35,0
2059,9,7,22.35,9.61,0
2059,9,8,25.00,12.43,0
2059,9,9,24.90,9.96,0
2059,9,10,22.02,8.12,0
2059,9,11,20.84,6.55,0
2059,9,12,22.03,8.97,0.2813
2059,9,13,24.87,8.30,0
2059,9,14,25.07,8.27,0
2059,9,15,23.80,5.92,0
2059,9,16,17.32,3.39,0
2059,9,17,14.94,1.65,0
2059,9,18,16.28,2.03,0
2059,9,19,16.39,-1.16,0
2059,9,20,14.54,2.81,8.90237
2059,9,21,10.30,0.92,0
2059,9,22,10.47,1.22,2.61343
2059,9,23,12.10,5.21,52.54047
2059,9,24,13.97,7.29,6.2175
2059,9,25,16.78,2.90,0
2059,9,26,25.53,10.50,0
2059,9,27,27.77,13.42,0
2059,9,28,26.95,14.25,2.32112
2059,9,29,24.65,11.24,0
2059,9,30,21.68,9.91,0
2059,10,1,21.54,7.77,0
2059,10,2,19.89,6.46,0
2059,10,3,22.30,6.10,0
2059,10,4,24.48,9.21,0
2059,10,5,24.80,9.37,0
2059,10,6,24.15,5.56,0
2059,10,7,16.58,-0.49,0
2059,10,8,2.99,-6.74,0.3473
2059,10,9,8.49,-5.92,0
2059,10,10,11.17,-4.01,0
2059,10,11,12.92,-0.51,0
2059,10,12,15.17,0.32,0
2059,10,13,14.18,-0.91,0
2059,10,14,9.12,2.17,17.8588
2059,10,15,6.04,2.74,51.6119
2059,10,16,6.80,1.20,8.63945
2059,10,17,8.53,1.24,6.89261
2059,10,18,13.43,5.78,1.85144
2059,10,19,11.95,3.52,0
2059,10,20,8.37,2.55,16.61057
2059,10,21,7.83,1.84,3.2741
2059,10,22,6.32,0.58,53.68036
2059,10,23,6.43,1.25,39.57902
2059,10,24,5.86,0.50,2.06816
2059,10,25,6.26,1.41,15.45103
2059,10,26,7.17,-0.21,13.54731
2059,10,27,5.75,2.54,50.20127
2059,10,28,3.52,-1.76,25.64018
2059,10,29,1.70,-1.33,11.33488
2059,10,30,4.43,-4.04,0.73945
2059,10,31,5.26,-1.83,10.113
2059,11,1,7.51,2.83,14.11089
2059,11,2,7.91,3.61,5.2843
2059,11,3,6.21,-2.13,0.40559
2059,11,4,4.65,-2.04,5.42847
2059,11,5,8.43,2.67,1.20093
2059,11,6,10.88,2.70,0
2059,11,7,7.67,1.17,0
2059,11,8,6.49,-1.17,0
2059,11,9,5.80,0.88,3.86279
2059,11,10,5.07,0.79,14.78964
2059,11,11,5.92,3.35,36.32198
2059,11,12,4.35,2.12,27.73664
2059,11,13,3.96,-5.01,0.93284
2059,11,14,3.01,-5.35,20.01595
2059,11,15,3.14,-5.82,13.49554
2059,11,16,0.57,-4.24,8.93392
2059,11,17,3.56,-1.77,24.58548
2059,11,18,1.74,-0.38,31.45382
2059,11,19,1.34,-1.25,25.8867
2059,11,20,1.64,-1.87,24.80085
2059,11,21,3.49,-0.37,37.14309
2059,11,22,2.04,-1.16,34.91418
2059,11,23,6.83,0.20,66.89919
2059,11,24,6.12,0.65,41.12117
2059,11,25,4.77,-3.12,14.08493
2059,11,26,14.34,5.17,2.72998
2059,11,27,12.66,4.87,0
2059,11,28,10.48,2.45,3.45425
2059,11,29,4.16,-0.35,25.86578
2059,11,30,2.74,-2.48,0.51781
2059,12,1,6.24,-2.55,0.30917
2059,12,2,3.86,-4.16,4.95593
2059,12,3,-0.05,-7.07,0.41555
2059,12,4,4.32,-3.71,0.32838
2059,12,5,8.84,-5.31,0
2059,12,6,10.60,-2.14,0
2059,12,7,8.36,-0.14,0
2059,12,8,7.75,-2.50,0
2059,12,9,6.53,1.13,0.32532
2059,12,10,3.85,-1.87,3.03006
2059,12,11,-0.80,-8.50,0
2059,12,12,-7.19,-12.85,0
2059,12,13,-10.71,-14.59,0
2059,12,14,-11.04,-15.51,0
2059,12,15,-8.00,-14.94,0
2059,12,16,-5.65,-11.98,0
2059,12,17,-4.84,-6.00,23.06904
2059,12,18,-6.65,-11.51,8.14312
2059,12,19,-2.20,-15.42,24.16926
2059,12,20,-3.39,-8.98,19.09451
2059,12,21,-6.28,-11.10,2.83825
2059,12,22,-9.30,-26.16,0.79726
2059,12,23,-0.19,-21.79,37.99261
2059,12,24,-0.00,-9.04,18.57304
2059,12,25,-2.07,-7.51,5.03802
2059,12,26,-2.52,-8.48,1.77279
2059,12,27,-1.51,-8.19,4.56204
2059,12,28,-4.43,-7.29,44.64101
2059,12,29,-0.13,-7.02,11.03225
2059,12,30,-3.38,-7.57,5.97402
2059,12,31,-5.21,-7.89,13.70704
2060,1,1,-2.90,-5.08,23.20121
2060,1,2,-3.30,-3.96,17.75166
2060,1,3,-4.32,-10.94,21.16325
2060,1,4,-1.83,-7.32,21.44017
2060,1,5,-2.19,-9.45,44.95145
2060,1,6,1.82,-4.13,12.37904
2060,1,7,2.23,-4.20,20.48901
2060,1,8,4.94,-3.70,45.56405
2060,1,9,3.91,0.38,62.9311
2060,1,10,4.85,-0.49,61.07719
2060,1,11,3.65,-1.83,20.2763
2060,1,12,3.59,-1.89,23.25551
2060,1,13,3.89,-0.18,21.82704
2060,1,14,4.30,-1.06,16.28028
2060,1,15,5.56,0.86,61.59251
2060,1,16,2.51,-1.95,19.48513
2060,1,17,2.79,-0.64,7.65303
2060,1,18,3.47,0.34,10.81261
2060,1,19,0.85,-4.72,44.2616
2060,1,20,-0.61,-7.74,18.61785
2060,1,21,-1.61,-3.14,9.42401
2060,1,22,-0.58,-5.13,9.99385
2060,1,23,-0.91,-6.31,7.03355
2060,1,24,-4.31,-14.54,0.36356
2060,1,25,-7.96,-15.16,2.34676
2060,1,26,-7.09,-12.77,2.26157
2060,1,27,-6.33,-13.36,2.15146
2060,1,28,-7.08,-13.73,4.29855
2060,1,29,-3.51,-14.42,0
2060,1,30,-6.68,-12.45,14.96725
2060,1,31,-6.60,-17.97,1.67751
2060,2,1,-6.00,-17.20,2.71408
2060,2,2,-0.64,-11.01,13.51388
2060,2,3,-0.25,-8.52,0.35354
2060,2,4,1.54,-9.12,58.1841
2060,2,5,2.28,-4.28,34.00586
2060,2,6,2.86,-2.30,56.71689
2060,2,7,3.65,-2.57,43.27927
2060,2,8,3.43,-2.21,25.20541
2060,2,9,3.61,-2.50,43.54941
2060,2,10,4.34,-0.69,85.687
2060,2,11,3.75,-1.53,45.08772
2060,2,12,2.72,-4.25,15.41401
2060,2,13,1.64,-6.38,6.12268
2060,2,14,0.64,-8.91,1.52171
2060,2,15,-1.96,-6.50,0.83628
2060,2,16,-0.22,-6.61,5.82025
2060,2,17,2.13,-3.63,12.79971
2060,2,18,-0.94,-9.32,1.15764
2060,2,19,-4.03,-10.90,0
2060,2,20,-2.97,-8.56,4.66155
2060,2,21,-1.50,-10.86,10.7153
2060,2,22,0.18,-6.02,12.64771
2060,2,23,-0.95,-6.04,4.32039
2060,2,24,0.97,-3.98,4.92269
2060,2,25,0.71,-4.81,9.0498
2060,2,26,-0.36,-5.93,23.37678
2060,2,27,1.31,-6.98,29.72088
2060,2,28,4.69,-0.48,12.78778
2060,2,29,3.83,-5.01,17.77156
2060,3,1,2.97,-9.54,22.75535
2060,3,2,2.15,-3.64,47.7092
2060,3,3,6.70,-3.06,20.33506
2060,3,4,6.20,-4.93,0.64551
2060,3,5,5.51,-3.49,2.0056
2060,3,6,6.27,-0.42,2.75063
2060,3,7,5.83,-1.12,0.4821
2060,3,8,3.20,-5.82,0
2060,3,9,2.79,-6.25,0.48066
2060,3,10,3.67,-5.38,0.2918
2060,3,11,3.10,-6.09,0.44524
2060,3,12,2.18,-5.90,0.29286
2060,3,13,1.53,-7.50,0
2060,3,14,1.91,-6.52,5.30208
2060,3,15,2.01,-4.83,8.88569
2060,3,16,1.72,-6.86,0.82491
2060,3,17,0.77,-6.67,0
2060,3,18,0.69,-6.41,0
2060,3,19,4.60,-5.58,0
2060,3,20,4.96,-6.18,0.47053
2060,3,21,6.01,-3.36,0
2060,3,22,6.78,-1.38,1.06081
2060,3,23,6.82,-4.28,0.47926
2060,3,24,6.55,-4.88,0.92371
2060,3,25,5.34,-3.70,14.87087
2060,3,26,5.41,-6.91,0
2060,3,27,5.95,-6.28,0
2060,3,28,5.94,-6.43,0
2060,3,29,6.51,-6.49,0
2060,3,30,7.62,-4.48,0.48078
2060,3,31,6.67,-2.05,1.87241
2060,4,1,5.70,-1.71,0.94318
2060,4,2,12.54,-3.82,0.29414
2060,4,3,14.01,0.89,0.59876
2060,4,4,14.02,6.29,14.55989
2060,4,5,13.49,1.22,2.45833
2060,4,6,14.51,-0.67,0
2060,4,7,14.36,0.76,0.29744
2060,4,8,13.57,2.99,4.19433
2060,4,9,9.79,-3.20,0
2060,4,10,9.84,-2.22,3.13825
2060,4,11,9.19,-4.26,0
2060,4,12,8.61,-1.71,3.32795
2060,4,13,7.10,-1.83,1.9756
2060,4,14,12.58,-4.93,0.34794
2060,4,15,16.10,-1.07,0
2060,4,16,16.95,0.94,3.56904
2060,4,17,7.98,-2.83,5.09278
2060,4,18,8.20,-4.87,0.59549
2060,4,19,12.88,-3.95,0.40578
2060,4,20,12.89,0.48,0.46118
2060,4,21,11.31,-3.88,0.44551
2060,4,22,9.03,-5.21,0
2060,4,23,7.49,-7.13,0
2060,4,24,8.51,-6.98,0
2060,4,25,10.85,-3.64,0
2060,4,26,10.53,0.09,0.68873
2060,4,27,7.79,-1.94,0.28387
2060,4,28,8.65,-5.85,0
2060,4,29,9.54,-5.18,2.36751
2060,4,30,10.20,-5.38,0
2060,5,1,13.63,-5.21,0
2060,5,2,14.18,-3.14,0
2060,5,3,12.46,-4.35,0
2060,5,4,12.18,-5.34,0
2060,5,5,15.54,-2.92,0
2060,5,6,19.06,-1.11,0
2060,5,7,19.49,-0.11,0
2060,5,8,17.68,0.60,0.99496
2060,5,9,15.08,0.45,0.56174
2060,5,10,14.94,-0.73,0
2060,5,11,19.08,1.20,0
2060,5,12,22.74,4.93,0.32155
2060,5,13,21.89,2.82,0
2060,5,14,20.28,1.84,0
2060,5,15,23.11,3.66,0
2060,5,16,21.29,3.10,0.60681
2060,5,17,19.11,5.08,5.14094
2060,5,18,9.54,1.95,2.68118
2060,5,19,8.50,1.19,1.04486
2060,5,20,14.92,1.79,0
2060,5,21,18.73,2.34,0
2060,5,22,18.77,0.81,0
2060,5,23,18.12,4.13,1.04472
2060,5,24,15.74,0.09,0
2060,5,25,23.95,4.26,1.66002
2060,5,26,25.97,8.37,1.039
2060,5,27,26.75,7.75,1.92066
2060,5,28,26.81,12.99,4.61992
2060,5,29,19.45,8.16,3.86528
2060,5,30,17.86,1.54,0.66552
2060,5,31,16.34,5.67,5.7687
2060,6,1,11.60,-0.77,10.5505
2060,6,2,9.07,0.01,5.11616
2060,6,3,10.84,1.09,0
2060,6,4,15.14,1.09,0.5916
2060,6,5,18.93,5.79,1.95278
2060,6,6,14.63,4.65,5.15617
2060,6,7,15.59,5.16,2.86429
2060,6,8,19.37,5.76,1.41808
2060,6,9,20.73,10.53,3.89452
2060,6,10,14.93,7.00,6.38135
2060,6,11,14.35,6.98,10.28383
2060,6,12,13.77,4.76,18.36789
2060,6,13,10.56,4.08,10.15437
2060,6,14,11.06,5.86,6.69164
