"Data Source: Data Downloads Tools in the Climate Toolbox (https://climatetoolbox.org/tool/data-download)"
Download Date: 10/18/2021

Product: Future Climate Projections (Daily) - MACAv2-METDATA(https://climate.northwestknowledge.net/MACA/) 
"Location (Lat/Lon of 4-km Grid Cell Center): 47.4794 North,-120.9806 East" 
Variable List: 
tasmax: Max Daily Temperature from bcc-csm1-1 (China) RCP 8.5 (2006-2099)
tasmin: Min Daily Temperature from bcc-csm1-1 (China) RCP 8.5 (2006-2099)
pr: Precipitation from bcc-csm1-1 (China) RCP 8.5 (2006-2099)
********************************************************
Year,Month,Day,tasmax-bcc-csm1-1(degC),tasmin-bcc-csm1-1(degC),pr-bcc-csm1-1(mm)
2007,12,5,5.33,-3.56,0
2007,12,6,6.03,-0.68,5.33461
2007,12,7,1.61,-3.07,25.96508
2007,12,8,0.98,-2.33,17.55289
2007,12,9,0.48,-4.18,3.80579
2007,12,10,-2.26,-6.00,18.57671
2007,12,11,0.45,-4.28,16.62062
2007,12,12,-4.72,-8.62,22.44429
2007,12,13,-1.36,-5.92,6.95991
2007,12,14,-1.23,-12.75,1.06803
2007,12,15,-3.17,-7.04,15.99711
2007,12,16,-0.13,-5.08,5.15721
2007,12,17,-0.26,-5.61,0
2007,12,18,-1.98,-6.31,0.75809
2007,12,19,-1.74,-7.41,0.33947
2007,12,20,-0.97,-6.73,0
2007,12,21,-1.49,-6.66,0
2007,12,22,-0.82,-6.57,0
2007,12,23,-1.42,-6.71,0
2007,12,24,-0.26,-6.34,0
2007,12,25,-0.35,-6.43,0.72152
2007,12,26,-1.88,-6.34,0.34212
2007,12,27,-2.05,-9.52,0.47615
2007,12,28,-13.51,-22.78,0
2007,12,29,-6.46,-20.79,0.31488
2007,12,30,-2.01,-8.58,0.727
2007,12,31,-2.02,-5.89,0
2008,1,1,-1.15,-5.71,0
2008,1,2,-1.65,-6.43,0
2008,1,3,-1.72,-6.04,0
2008,1,4,-1.20,-5.86,0
2008,1,5,0.21,-6.18,0
2008,1,6,2.98,-4.94,0
2008,1,7,2.38,-4.69,0
2008,1,8,1.41,-4.06,0.57755
2008,1,9,1.62,-3.38,3.34348
2008,1,10,-0.30,-3.65,14.21389
2008,1,11,1.26,-4.11,12.0597
2008,1,12,0.34,-4.44,3.37749
2008,1,13,0.37,-4.92,8.42165
2008,1,14,0.28,-6.30,1.94678
2008,1,15,-3.35,-3.35,6.65893
2008,1,16,-0.74,-4.79,25.56867
2008,1,17,-1.83,-8.15,2.24187
2008,1,18,-9.82,-11.33,0
2008,1,19,-10.16,-13.70,0
2008,1,20,-9.45,-10.33,0.39708
2008,1,21,-11.63,-11.63,6.28409
2008,1,22,-2.77,-13.30,4.49284
2008,1,23,-0.45,-5.88,5.32237
2008,1,24,-1.72,-5.84,6.24592
2008,1,25,-0.98,-4.89,6.12707
2008,1,26,-1.80,-6.60,1.43568
2008,1,27,-1.69,-7.05,4.27841
2008,1,28,-2.15,-5.08,19.59529
2008,1,29,-1.99,-4.69,7.19679
2008,1,30,1.61,-4.80,0.44505
2008,1,31,3.28,-5.58,0.49688
2008,2,1,2.54,-3.72,9.30971
2008,2,2,0.06,-7.48,0
2008,2,3,0.91,-7.16,0
2008,2,4,1.55,-6.19,0
2008,2,5,3.89,-7.16,0
2008,2,6,3.75,-6.00,0
2008,2,7,3.57,-4.72,0
2008,2,8,2.11,-3.45,15.19019
2008,2,9,1.30,-6.48,2.3276
2008,2,10,1.21,-7.76,0.61411
2008,2,11,1.23,-7.44,1.274
2008,2,12,0.10,-7.16,1.69756
2008,2,13,-0.75,-7.26,12.21543
2008,2,14,-0.72,-7.74,2.36583
2008,2,15,1.10,-7.20,14.08193
2008,2,16,1.05,-5.22,17.66597
2008,2,17,-0.67,-7.79,20.5555
2008,2,18,-1.07,-7.34,8.16936
2008,2,19,0.74,-8.20,39.67772
2008,2,20,-0.77,-8.17,17.69478
2008,2,21,2.29,-7.56,21.83128
2008,2,22,1.42,-2.32,36.68847
2008,2,23,2.25,-4.49,10.0314
2008,2,24,1.24,-3.85,53.22966
2008,2,25,1.89,-7.96,0.37686
2008,2,26,0.96,-5.84,1.72847
2008,2,27,1.96,-3.95,24.92096
2008,2,28,-0.94,-7.78,10.20631
2008,2,29,-0.20,-7.49,7.59068
2008,3,1,0.54,-7.19,4.97504
2008,3,2,4.07,-5.30,0.35589
2008,3,3,4.58,-5.60,0
2008,3,4,4.03,-5.46,0.37162
2008,3,5,4.04,-5.78,0
2008,3,6,6.10,-5.92,0
2008,3,7,8.75,-5.60,0
2008,3,8,7.95,-4.74,2.40549
2008,3,9,4.88,-2.90,2.94878
2008,3,10,3.31,-1.89,2.88346
2008,3,11,4.47,-2.91,2.65185
2008,3,12,3.64,-5.30,14.03123
2008,3,13,4.14,-3.42,33.60275
2008,3,14,9.20,-0.37,15.19383
2008,3,15,7.89,-0.97,2.97507
2008,3,16,8.13,-1.70,0.53702
2008,3,17,7.38,-0.20,6.61716
2008,3,18,5.53,-3.41,2.23071
2008,3,19,3.51,-2.75,34.77378
2008,3,20,3.86,-4.15,0.41046
2008,3,21,2.81,-4.29,4.77613
2008,3,22,4.91,-1.37,5.93036
2008,3,23,5.28,-4.17,3.25287
2008,3,24,5.82,-3.71,4.00353
2008,3,25,4.13,-1.47,2.62302
2008,3,26,7.70,-4.23,0
2008,3,27,7.94,-0.35,0
2008,3,28,6.88,-1.11,0
2008,3,29,9.02,-4.66,2.75887
2008,3,30,8.86,-2.03,2.45087
2008,3,31,9.17,-3.01,0
2008,4,1,10.79,-0.21,0.84068
2008,4,2,4.91,-5.63,0.61325
2008,4,3,9.61,-5.36,0.83694
2008,4,4,10.64,-1.53,0
2008,4,5,9.91,1.92,0
2008,4,6,6.70,1.45,0.53975
2008,4,7,8.00,-1.76,0
2008,4,8,10.09,-0.47,0.75259
2008,4,9,9.73,1.20,0.4842
2008,4,10,7.27,-4.47,1.328
2008,4,11,7.17,0.29,3.41019
2008,4,12,6.51,-1.74,1.44402
2008,4,13,6.00,-6.44,0
2008,4,14,8.65,-6.29,0
2008,4,15,9.73,-3.28,0
2008,4,16,9.35,-0.57,2.85652
2008,4,17,8.44,-1.79,0
2008,4,18,10.65,-6.83,0
2008,4,19,10.22,-5.01,0.73943
2008,4,20,8.14,-2.96,1.6732
2008,4,21,12.13,-7.67,0
2008,4,22,11.81,0.31,0.73596
2008,4,23,9.99,2.37,0.45633
2008,4,24,11.74,-2.99,0
2008,4,25,11.55,2.91,4.50239
2008,4,26,7.86,-3.20,4.02914
2008,4,27,5.66,-3.95,28.75276
2008,4,28,5.40,-3.95,9.95515
2008,4,29,7.88,-3.80,4.49158
2008,4,30,9.46,-5.53,0
2008,5,1,10.46,-3.62,23.81611
2008,5,2,7.21,-4.16,5.50219
2008,5,3,7.34,-2.20,1.5751
2008,5,4,8.19,0.69,15.69258
2008,5,5,10.10,0.09,8.70939
2008,5,6,6.42,-3.18,1.31593
2008,5,7,6.31,-2.86,2.92117
2008,5,8,6.20,-7.51,2.0738
2008,5,9,5.31,-0.44,4.49511
2008,5,10,5.11,-0.91,4.32215
2008,5,11,4.76,-1.78,1.01963
2008,5,12,7.42,-2.34,7.92607
2008,5,13,6.74,1.45,5.50469
2008,5,14,9.76,4.38,1.81518
2008,5,15,9.00,1.98,0.9547
2008,5,16,13.13,0.28,0
2008,5,17,17.49,4.43,0
2008,5,18,17.38,1.38,0
2008,5,19,13.89,0.68,1.06655
2008,5,20,12.94,-2.13,0
2008,5,21,12.17,-3.32,0
2008,5,22,13.12,-2.00,0.50213
2008,5,23,13.65,-0.81,0
2008,5,24,14.84,0.02,0
2008,5,25,16.28,0.58,0
2008,5,26,16.78,1.89,1.49585
2008,5,27,16.77,6.17,1.49318
2008,5,28,16.09,4.72,0
2008,5,29,16.98,5.42,0.69563
2008,5,30,18.14,8.22,1.14154
2008,5,31,17.25,4.52,7.49063
2008,6,1,15.34,5.17,23.94531
2008,6,2,10.51,3.71,22.13874
2008,6,3,12.40,3.95,11.65958
2008,6,4,11.07,3.28,31.2338
2008,6,5,10.90,3.02,28.80025
2008,6,6,11.14,4.39,11.9191
2008,6,7,11.95,5.31,10.74342
2008,6,8,9.48,4.55,8.48469
2008,6,9,9.86,4.05,6.02761
2008,6,10,8.46,2.63,5.87963
2008,6,11,9.62,2.68,4.63522
2008,6,12,17.21,3.95,0
2008,6,13,17.19,8.04,0
2008,6,14,15.93,8.43,3.05625
2008,6,15,14.20,4.17,29.43114
2008,6,16,7.77,1.20,17.66828
2008,6,17,9.40,2.25,5.56521
2008,6,18,9.45,2.69,3.56204
2008,6,19,10.01,4.16,6.48541
2008,6,20,12.70,3.43,0
2008,6,21,15.22,0.06,0
2008,6,22,16.09,4.75,0.68364
2008,6,23,15.22,7.05,1.0104
2008,6,24,14.99,3.78,0.29714
2008,6,25,14.14,-0.01,0
2008,6,26,12.75,1.11,0
2008,6,27,15.50,-0.54,0
2008,6,28,16.00,1.92,0.33394
2008,6,29,15.75,3.20,1.15237
2008,6,30,15.34,0.44,0
2008,7,1,18.22,-0.26,0
2008,7,2,20.86,3.63,0
2008,7,3,20.61,4.54,0
2008,7,4,16.62,4.63,1.62811
2008,7,5,10.42,1.10,0
2008,7,6,15.08,-0.53,0
2008,7,7,17.95,4.75,0.29383
2008,7,8,18.04,6.47,0.68286
2008,7,9,16.31,5.90,3.89898
2008,7,10,14.75,5.06,0.973
2008,7,11,16.00,4.42,0.68225
2008,7,12,17.63,4.45,0.71768
2008,7,13,19.40,5.50,0.39293
2008,7,14,19.81,6.43,1.47678
2008,7,15,21.02,8.10,0.54707
2008,7,16,22.03,8.89,1.81396
2008,7,17,22.69,9.92,3.04614
2008,7,18,23.16,9.97,0
2008,7,19,23.99,9.67,0
2008,7,20,24.34,9.85,0
2008,7,21,24.21,11.23,0.3313
2008,7,22,22.72,9.52,0.56161
2008,7,23,21.40,7.40,0
2008,7,24,25.46,10.35,0.73393
2008,7,25,27.16,12.65,0
2008,7,26,27.37,14.51,0
2008,7,27,27.45,11.46,0
2008,7,28,26.56,10.97,0.41785
2008,7,29,20.72,5.38,0
2008,7,30,19.48,6.52,0.35441
2008,7,31,16.88,10.14,3.41597
2008,8,1,11.74,9.41,3.82501
2008,8,2,14.03,11.93,3.25563
2008,8,3,17.83,11.15,0.28137
2008,8,4,19.05,3.22,0
2008,8,5,19.27,4.26,0
2008,8,6,20.62,6.64,0
2008,8,7,22.72,6.75,0.38473
2008,8,8,22.90,7.07,0
2008,8,9,22.57,6.71,0
2008,8,10,23.42,10.56,0
2008,8,11,26.15,9.73,0
2008,8,12,26.23,8.09,0
2008,8,13,25.66,8.39,0
2008,8,14,24.81,8.53,0
2008,8,15,23.51,5.89,0
2008,8,16,23.73,7.83,0
2008,8,17,24.03,7.64,0
2008,8,18,24.04,7.53,0
2008,8,19,23.03,6.35,0
2008,8,20,23.68,6.45,0
2008,8,21,24.72,6.91,0.28599
2008,8,22,24.80,8.35,0
2008,8,23,23.21,6.93,0
2008,8,24,22.00,6.37,0
2008,8,25,23.37,6.99,0
2008,8,26,23.69,7.40,0
2008,8,27,24.41,9.19,0
2008,8,28,23.80,7.31,0
2008,8,29,23.86,7.88,0
2008,8,30,24.68,7.20,0
2008,8,31,24.71,7.59,0
2008,9,1,22.83,7.39,0
2008,9,2,21.13,7.53,0
2008,9,3,22.07,6.14,0
2008,9,4,21.70,3.60,0
2008,9,5,19.04,3.74,0
2008,9,6,19.90,3.98,0
2008,9,7,25.08,8.88,0
2008,9,8,27.86,15.40,0
2008,9,9,27.52,7.07,0.46467
2008,9,10,18.23,6.31,0
2008,9,11,18.50,2.91,0
2008,9,12,18.60,8.75,6.01879
2008,9,13,14.93,9.44,2.74715
2008,9,14,14.66,7.85,2.1665
2008,9,15,14.20,6.93,4.13445
2008,9,16,16.86,7.03,0.40503
2008,9,17,15.49,4.07,0
2008,9,18,11.38,1.77,0
2008,9,19,11.94,-1.91,0
2008,9,20,12.93,-1.46,0
2008,9,21,13.55,1.83,2.85432
2008,9,22,10.04,2.34,2.17343
2008,9,23,11.76,-2.88,0
2008,9,24,15.22,-1.02,0
2008,9,25,16.57,-0.94,0.87195
2008,9,26,17.38,0.70,0
2008,9,27,17.39,2.50,0
2008,9,28,12.63,-0.79,0
2008,9,29,12.46,3.87,4.69273
2008,9,30,10.84,3.79,0.58851
2008,10,1,15.63,5.34,0.62573
2008,10,2,17.75,6.93,0
2008,10,3,17.44,4.05,0
2008,10,4,14.22,-1.95,0
2008,10,5,14.35,0.60,0
2008,10,6,8.07,1.77,2.45861
2008,10,7,7.37,-1.99,0
2008,10,8,5.11,0.27,0
2008,10,9,3.92,-3.69,0
2008,10,10,7.00,-2.02,0.48399
2008,10,11,9.03,-1.27,2.52987
2008,10,12,7.73,0.31,16.49601
2008,10,13,2.81,-3.32,10.20772
2008,10,14,0.51,-2.01,33.26007
2008,10,15,2.73,-2.46,8.06935
2008,10,16,4.63,-2.48,2.47225
2008,10,17,5.38,-0.37,7.31934
2008,10,18,5.33,-5.92,0
2008,10,19,7.52,-4.45,0
2008,10,20,7.34,1.53,2.29588
2008,10,21,3.94,-0.97,25.26684
2008,10,22,3.08,-4.70,29.89303
2008,10,23,3.90,-5.58,41.09506
2008,10,24,0.02,-3.52,29.73194
2008,10,25,1.67,-5.97,5.21851
2008,10,26,0.91,-4.72,8.70832
2008,10,27,0.54,-4.90,8.16274
2008,10,28,0.46,-4.10,3.23579
2008,10,29,1.19,-4.95,2.86804
2008,10,30,-0.03,-3.53,22.49176
2008,10,31,3.63,-0.49,7.94462
2008,11,1,2.67,-0.85,48.31919
2008,11,2,3.98,-2.52,4.10732
2008,11,3,3.38,-1.68,1.29081
2008,11,4,11.75,0.45,0
2008,11,5,12.07,1.76,0
2008,11,6,4.58,-4.11,0
2008,11,7,4.35,-2.00,6.07187
2008,11,8,0.37,-4.91,4.51455
2008,11,9,-0.88,-5.31,5.17917
2008,11,10,-0.88,-7.05,7.60892
2008,11,11,0.53,-3.85,68.80782
2008,11,12,0.51,-3.84,3.91367
2008,11,13,-0.18,-5.09,5.45512
2008,11,14,0.51,-3.75,3.35393
2008,11,15,0.61,-4.17,2.04313
2008,11,16,0.03,-4.44,0
2008,11,17,0.05,-5.85,1.28725
2008,11,18,0.08,-5.96,0.83112
2008,11,19,-0.03,-3.32,2.51164
2008,11,20,-0.53,-3.73,11.56246
2008,11,21,-0.37,-4.08,3.4785
2008,11,22,-0.66,-5.59,0
2008,11,23,-1.05,-5.14,0
2008,11,24,-1.49,-5.18,0
2008,11,25,-1.71,-5.14,1.30525
2008,11,26,-0.76,-3.91,1.80464
2008,11,27,-1.56,-5.88,0
2008,11,28,-1.35,-6.13,2.93715
2008,11,29,-0.59,-4.36,0.80972
2008,11,30,-0.62,-5.08,0
2008,12,1,-0.18,-4.77,10.27566
2008,12,2,-0.06,-3.89,25.99896
2008,12,3,0.35,-3.39,4.79876
2008,12,4,1.68,-3.64,43.79211
2008,12,5,0.00,-4.78,74.24225
2008,12,6,-0.45,-5.28,0.95093
2008,12,7,-1.80,-5.87,0
2008,12,8,-1.23,-5.27,2.68791
2008,12,9,-1.53,-6.12,2.69992
2008,12,10,-1.21,-5.74,51.96776
2008,12,11,0.39,-4.99,17.39402
2008,12,12,-1.73,-5.69,0.3563
2008,12,13,-1.86,-7.06,0.33638
2008,12,14,-1.38,-5.84,0
2008,12,15,-1.29,-5.95,0
2008,12,16,-0.27,-5.68,0.43183
2008,12,17,0.43,-5.70,4.07166
2008,12,18,1.55,-5.07,1.00354
2008,12,19,0.60,-3.66,15.86713
2008,12,20,0.06,-5.90,2.26346
2008,12,21,-3.54,-7.52,19.00955
2008,12,22,-1.60,-6.56,13.34828
2008,12,23,-2.75,-7.08,41.02831
2008,12,24,-2.21,-10.05,7.23554
2008,12,25,-2.14,-7.56,1.89183
2008,12,26,-4.00,-8.96,59.35324
2008,12,27,-1.30,-9.22,2.78933
2008,12,28,-15.09,-20.06,0
2008,12,29,-15.04,-19.67,0.31696
2008,12,30,-16.75,-21.60,1.25027
2008,12,31,-19.70,-22.74,0.79829
2009,1,1,-7.77,-19.01,0
2009,1,2,-3.05,-8.79,8.23798
2009,1,3,0.26,-4.30,1.27182
2009,1,4,-2.50,-5.99,17.52516
2009,1,5,2.27,-4.30,0
2009,1,6,1.74,-4.60,2.19539
2009,1,7,0.27,-4.79,4.87032
2009,1,8,-0.19,-5.59,15.11322
2009,1,9,-0.49,-7.21,8.25064
2009,1,10,-0.42,-6.52,0
2009,1,11,-3.40,-9.64,1.61652
2009,1,12,-1.41,-6.97,0
2009,1,13,-1.82,-5.71,1.61487
2009,1,14,-0.61,-3.58,0.41188
2009,1,15,-0.73,-6.57,9.37976
2009,1,16,-1.75,-4.89,4.54296
2009,1,17,-0.20,-4.56,7.1455
2009,1,18,0.72,-3.86,44.44683
2009,1,19,0.14,-7.20,50.01481
2009,1,20,-0.19,-8.44,78.52271
2009,1,21,1.31,-4.58,52.2102
2009,1,22,-3.33,-9.42,12.28689
2009,1,23,-3.74,-7.27,41.70745
2009,1,24,-4.65,-12.59,32.0625
2009,1,25,-2.17,-7.49,2.00544
2009,1,26,-3.40,-11.18,29.28704
2009,1,27,-1.85,-6.74,14.04375
2009,1,28,-4.25,-12.41,16.61729
2009,1,29,-1.70,-6.10,26.67647
2009,1,30,-3.72,-13.32,20.00544
2009,1,31,-1.38,-7.45,20.26961
2009,2,1,-0.22,-8.04,23.60693
2009,2,2,0.62,-3.57,36.02999
2009,2,3,3.53,-1.80,34.59357
2009,2,4,2.81,-2.08,11.8466
2009,2,5,3.34,-2.46,6.66628
2009,2,6,2.74,-3.41,6.75626
2009,2,7,0.86,-5.23,3.24778
2009,2,8,-0.40,-6.70,3.25576
2009,2,9,0.17,-7.33,2.82845
2009,2,10,0.36,-6.79,6.78107
2009,2,11,-0.67,-7.32,3.2495
2009,2,12,0.56,-7.28,29.57816
2009,2,13,1.43,-5.55,11.51307
2009,2,14,-0.71,-7.80,35.52506
2009,2,15,-0.11,-7.69,3.56275
2009,2,16,0.00,-6.69,0
2009,2,17,-0.98,-7.89,1.56178
2009,2,18,-0.37,-7.90,2.1318
2009,2,19,-0.39,-7.68,2.11961
2009,2,20,-0.25,-7.42,11.96694
2009,2,21,0.51,-5.22,8.0864
2009,2,22,-0.92,-7.65,1.67562
2009,2,23,0.20,-7.24,16.94636
2009,2,24,1.04,-5.09,34.49032
2009,2,25,2.21,-3.30,20.68604
2009,2,26,1.65,-3.43,14.75829
2009,2,27,2.12,-3.14,10.27557
2009,2,28,1.71,-2.92,42.39442
2009,3,1,1.82,-3.25,32.15286
2009,3,2,5.92,0.12,35.9156
2009,3,3,4.88,-2.11,41.67122
2009,3,4,7.90,0.31,22.72678
2009,3,5,5.00,-4.17,6.94992
2009,3,6,6.12,-3.79,10.50695
2009,3,7,7.44,-4.51,7.76922
2009,3,8,6.13,-5.17,39.76049
2009,3,9,8.47,3.13,35.38102
2009,3,10,9.82,1.42,13.5418
2009,3,11,13.89,2.12,0
2009,3,12,13.83,2.49,1.54222
2009,3,13,6.70,-4.52,0
2009,3,14,8.85,-3.70,0
2009,3,15,11.63,-2.11,0
2009,3,16,11.45,-3.76,0
2009,3,17,10.14,-4.65,0
2009,3,18,10.12,-4.12,0
2009,3,19,6.24,-5.09,0
2009,3,20,5.46,-2.86,16.27975
2009,3,21,2.10,-6.79,12.30214
2009,3,22,2.63,-5.02,4.23619
2009,3,23,2.83,-9.51,3.09422
2009,3,24,3.90,-4.45,46.7109
2009,3,25,3.86,-5.06,7.30731
2009,3,26,4.90,-5.52,2.29662
2009,3,27,3.87,-4.73,7.8986
2009,3,28,6.55,-6.04,0
2009,3,29,6.92,-2.56,8.80484
2009,3,30,9.53,1.22,25.69209
2009,3,31,4.81,-4.12,2.20279
2009,4,1,2.93,-5.20,7.59491
2009,4,2,1.74,-6.62,4.96367
2009,4,3,1.48,-6.59,1.82633
2009,4,4,2.90,-6.31,1.66504
2009,4,5,3.45,-5.04,6.93717
2009,4,6,4.28,-1.96,9.74631
2009,4,7,5.03,-2.26,42.35143
2009,4,8,3.58,-5.74,4.99217
2009,4,9,6.02,-5.52,0.91193
2009,4,10,6.48,-6.00,0
2009,4,11,5.68,-3.58,1.38929
2009,4,12,3.60,-4.32,0
2009,4,13,6.64,-2.28,3.2136
2009,4,14,7.02,-0.15,4.49537
2009,4,15,7.32,-4.14,0
2009,4,16,9.82,-2.06,0.29604
2009,4,17,14.54,-0.78,0
2009,4,18,14.37,3.42,2.08106
2009,4,19,7.34,-6.57,0.63226
2009,4,20,12.10,-7.32,0
2009,4,21,12.59,-1.51,0
2009,4,22,9.53,0.36,0.60438
2009,4,23,10.19,-0.65,0
2009,4,24,12.96,-1.32,0
2009,4,25,12.62,2.61,11.02869
2009,4,26,9.30,0.10,0
2009,4,27,11.81,-4.26,0
2009,4,28,10.99,1.97,0.54954
2009,4,29,7.90,1.52,0.60162
2009,4,30,9.09,2.35,0.61588
2009,5,1,11.88,0.69,0
2009,5,2,13.19,3.42,0
2009,5,3,13.75,-0.18,0
2009,5,4,16.44,-1.72,0
2009,5,5,21.22,4.43,0
2009,5,6,21.85,1.79,0
2009,5,7,17.90,-0.28,0.91631
2009,5,8,17.30,-1.11,0
2009,5,9,16.94,-1.65,0
2009,5,10,15.30,-1.43,0.4538
2009,5,11,13.95,2.78,0.31484
2009,5,12,8.59,-3.92,0
2009,5,13,10.33,-2.56,0.62937
2009,5,14,11.23,-4.01,0.51079
2009,5,15,12.60,-2.09,0
2009,5,16,14.73,-1.60,0
2009,5,17,14.92,-1.14,0
2009,5,18,15.53,-0.75,0
2009,5,19,15.98,-0.73,0.31158
2009,5,20,15.62,-0.92,0
2009,5,21,17.09,2.25,1.70598
2009,5,22,8.20,-1.10,4.21366
2009,5,23,8.74,-0.23,0.30151
2009,5,24,12.02,-0.37,0
2009,5,25,15.57,2.37,0
2009,5,26,19.67,4.24,0
2009,5,27,23.19,9.33,0
2009,5,28,26.13,11.43,0
2009,5,29,28.68,14.27,0
2009,5,30,28.77,12.94,0
2009,5,31,22.99,8.86,0
2009,6,1,21.41,7.58,0.89009
2009,6,2,20.29,4.64,0
2009,6,3,20.98,6.59,0
2009,6,4,20.93,8.38,2.09333
2009,6,5,21.38,9.90,0.88635
2009,6,6,21.76,10.11,0
2009,6,7,21.75,8.43,0
2009,6,8,21.39,5.43,0
2009,6,9,18.93,3.88,0
2009,6,10,19.98,3.83,0.33091
2009,6,11,21.81,5.88,0
2009,6,12,22.27,9.97,0.80565
2009,6,13,22.04,9.89,0.80567
2009,6,14,20.71,9.28,0.874
2009,6,15,18.70,8.26,1.99589
2009,6,16,19.91,8.84,16.44392
2009,6,17,14.83,6.38,9.23102
2009,6,18,13.84,7.08,1.18905
2009,6,19,13.76,3.94,2.16251
2009,6,20,12.29,6.05,0.694
2009,6,21,12.77,5.05,0.91945
2009,6,22,12.68,3.51,1.23801
2009,6,23,12.16,4.67,5.47246
2009,6,24,10.70,3.50,5.11523
2009,6,25,12.50,1.83,3.92978
2009,6,26,12.78,3.07,3.74967
2009,6,27,15.32,0.04,0
2009,6,28,17.08,0.53,0
2009,6,29,19.01,2.57,0
2009,6,30,21.56,2.59,0
2009,7,1,25.07,6.11,0.57477
2009,7,2,27.29,9.19,0.2949
2009,7,3,27.14,8.34,0
2009,7,4,25.14,8.84,0.28069
2009,7,5,24.70,7.86,0
2009,7,6,24.73,6.90,0.34048
2009,7,7,21.37,4.98,0
2009,7,8,19.01,3.94,0
2009,7,9,19.07,3.39,0.28595
2009,7,10,19.81,2.74,0.67956
2009,7,11,20.19,3.23,0
2009,7,12,19.72,6.44,0.62043
2009,7,13,20.17,8.52,0.41696
2009,7,14,20.92,5.90,0
2009,7,15,23.81,6.68,0
2009,7,16,25.46,8.89,0
2009,7,17,25.24,10.23,0
2009,7,18,21.49,12.47,0
2009,7,19,23.18,8.13,0
2009,7,20,25.24,9.56,0
2009,7,21,25.14,9.64,1.16276
2009,7,22,20.06,11.16,0
2009,7,23,21.66,6.43,0
2009,7,24,24.01,9.27,0
2009,7,25,26.99,10.21,0
2009,7,26,27.77,10.63,0
2009,7,27,27.69,12.06,0
2009,7,28,27.74,12.71,0.529
2009,7,29,27.68,12.67,0
2009,7,30,24.48,7.93,0
2009,7,31,21.47,6.66,0
2009,8,1,19.94,7.87,1.94724
2009,8,2,17.31,8.13,2.09845
2009,8,3,17.83,5.20,0.37221
2009,8,4,18.09,8.07,0.32324
2009,8,5,19.60,7.50,0
2009,8,6,21.62,5.36,0
2009,8,7,25.39,6.04,0
2009,8,8,27.76,8.38,0
2009,8,9,28.52,10.59,0
2009,8,10,29.33,15.21,0
2009,8,11,29.58,15.20,0
2009,8,12,28.12,12.70,0
2009,8,13,24.26,14.45,1.86466
2009,8,14,19.33,11.40,5.92587
2009,8,15,17.34,8.40,2.21955
2009,8,16,19.82,4.12,0
2009,8,17,20.38,10.15,0
2009,8,18,20.37,11.47,1.34682
2009,8,19,20.69,11.47,4.55802
2009,8,20,20.56,7.89,0
2009,8,21,21.20,7.76,0
2009,8,22,21.54,6.14,0
2009,8,23,17.94,7.29,1.80068
2009,8,24,15.08,1.33,1.57463
2009,8,25,14.66,8.16,5.29389
2009,8,26,13.38,4.79,5.32058
2009,8,27,15.08,10.10,5.49237
2009,8,28,20.31,9.95,0
2009,8,29,20.03,6.85,0
2009,8,30,17.30,6.72,0
2009,8,31,17.68,5.20,0
2009,9,1,16.89,10.53,1.06301
2009,9,2,19.33,10.32,0
2009,9,3,21.64,7.52,0
2009,9,4,23.75,7.54,0
2009,9,5,24.03,7.07,0
2009,9,6,23.86,10.44,0
2009,9,7,23.45,8.16,0.38303
2009,9,8,23.13,7.19,0
2009,9,9,21.19,7.58,0
2009,9,10,18.46,8.56,0.96885
2009,9,11,13.90,3.07,0
2009,9,12,16.12,4.08,11.40968
2009,9,13,9.50,3.71,6.8119
2009,9,14,9.98,6.03,6.08281
2009,9,15,12.60,7.03,1.59519
2009,9,16,16.81,6.35,0
2009,9,17,16.75,8.23,0
2009,9,18,14.98,9.30,2.13814
2009,9,19,11.26,6.02,3.28747
2009,9,20,9.92,3.09,6.0365
2009,9,21,10.08,0.72,7.37773
2009,9,22,14.63,5.27,0
2009,9,23,14.38,5.11,0.51844
2009,9,24,10.43,3.08,0.45479
2009,9,25,14.45,1.85,0
2009,9,26,18.91,5.12,0
2009,9,27,18.35,2.89,0
2009,9,28,14.11,-0.54,0
2009,9,29,13.32,-1.22,0
2009,9,30,16.54,-0.96,0
2009,10,1,16.24,2.36,0
2009,10,2,10.45,4.54,28.17033
2009,10,3,5.91,-0.52,18.86631
2009,10,4,5.68,-0.17,0.48332
2009,10,5,7.98,-0.34,2.81434
2009,10,6,3.94,0.27,31.39144
2009,10,7,3.88,-0.55,7.94053
2009,10,8,6.90,1.84,0.56829
2009,10,9,8.93,1.91,3.2538
2009,10,10,10.51,3.83,2.02458
2009,10,11,14.78,0.82,0
2009,10,12,20.13,4.55,0
2009,10,13,18.54,2.58,0
2009,10,14,19.09,2.90,0
2009,10,15,18.77,4.84,0
2009,10,16,18.62,5.52,0
2009,10,17,15.38,4.02,0
2009,10,18,13.76,3.59,0
2009,10,19,11.49,3.93,1.32361
2009,10,20,6.40,-1.26,0.91763
2009,10,21,3.84,-3.43,0
2009,10,22,3.94,-3.69,0
2009,10,23,6.82,-1.62,0
2009,10,24,8.63,-0.97,0
2009,10,25,8.58,-3.32,0.38679
2009,10,26,8.22,-0.86,3.58085
2009,10,27,6.17,-1.95,0
2009,10,28,1.81,-2.27,41.21046
2009,10,29,3.41,0.92,66.65712
2009,10,30,1.32,-3.06,12.14956
2009,10,31,1.61,-2.60,0.3346
